"CALC_FOR_STATE_ACCT","Gradespan","DISTRICT","distname","COUNTY","cntyname","REGION","regnname","DIST_ALLN","DIST_ALLR","DIST_ALLD","DIST_MALN","DIST_MALR","DIST_MALD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_WHN","DIST_WHR","DIST_WHD","DIST_PIN","DIST_PIR","DIST_PID","DIST_MUN","DIST_MUR","DIST_MUD","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_BEN","DIST_BER","DIST_BED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_SPEN","DIST_SPER","DIST_SPED"
"No","78","133901","Center Point ISD","133","Kerr County","20","San Antonio","0","0.0","87","0","0.0","42","0","0.0","45",".",".",".",".",".",".","0","0.0","45",".",".",".","0","0.0","40",".",".",".","0","0.0","2","0","0.0","37","0","0.0","5","0","0.0","87",".",".",".","0","0.0","62","0","0.0","8","0","0.0","2","0","0.0","6",".",".",".","0","0.0","10","0","0.0","2"
"Yes","78","133901","Center Point ISD","133","Kerr County","20","San Antonio","0","0.0","87","0","0.0","42","0","0.0","45",".",".",".",".",".",".","0","0.0","45",".",".",".","0","0.0","40",".",".",".","0","0.0","2","0","0.0","37","0","0.0","5","0","0.0","87",".",".",".","0","0.0","62","0","0.0","8","0","0.0","2","0","0.0","6",".",".",".","0","0.0","10","0","0.0","2"
"No","912","133901","Center Point ISD","133","Kerr County","20","San Antonio","0","0.0","179","0","0.0","92","0","0.0","87","0","0.0","1",".",".",".","0","0.0","84","0","0.0","1","0","0.0","91",".",".",".","0","0.0","2","0","0.0","102","0","0.0","5","0","0.0","178","0","0.0","71","0","0.0","119","0","0.0","7","0","0.0","3","0","0.0","6",".",".",".","0","0.0","36","0","0.0","22"
"Yes","912","133901","Center Point ISD","133","Kerr County","20","San Antonio","0","0.0","179","0","0.0","92","0","0.0","87","0","0.0","1",".",".",".","0","0.0","84","0","0.0","1","0","0.0","91",".",".",".","0","0.0","2","0","0.0","102","0","0.0","5","0","0.0","178","0","0.0","71","0","0.0","119","0","0.0","7","0","0.0","3","0","0.0","6",".",".",".","0","0.0","36","0","0.0","22"
"No","712","133902","Hunt ISD","133","Kerr County","20","San Antonio","0","0.0","43","0","0.0","18","0","0.0","25",".",".",".",".",".",".","0","0.0","12",".",".",".","0","0.0","31",".",".",".",".",".",".","0","0.0","10","0","0.0","3","0","0.0","43",".",".",".","0","0.0","14","0","0.0","3",".",".",".","0","0.0","3",".",".",".","0","0.0","7","0","0.0","3"
"Yes","712","133902","Hunt ISD","133","Kerr County","20","San Antonio","0","0.0","43","0","0.0","18","0","0.0","25",".",".",".",".",".",".","0","0.0","12",".",".",".","0","0.0","31",".",".",".",".",".",".","0","0.0","10","0","0.0","3","0","0.0","43",".",".",".","0","0.0","14","0","0.0","3",".",".",".","0","0.0","3",".",".",".","0","0.0","7","0","0.0","3"
"No","78","133902","Hunt ISD","133","Kerr County","20","San Antonio","0","0.0","43","0","0.0","18","0","0.0","25",".",".",".",".",".",".","0","0.0","12",".",".",".","0","0.0","31",".",".",".",".",".",".","0","0.0","10","0","0.0","3","0","0.0","43",".",".",".","0","0.0","14","0","0.0","3",".",".",".","0","0.0","3",".",".",".","0","0.0","7","0","0.0","3"
"Yes","78","133902","Hunt ISD","133","Kerr County","20","San Antonio","0","0.0","43","0","0.0","18","0","0.0","25",".",".",".",".",".",".","0","0.0","12",".",".",".","0","0.0","31",".",".",".",".",".",".","0","0.0","10","0","0.0","3","0","0.0","43",".",".",".","0","0.0","14","0","0.0","3",".",".",".","0","0.0","3",".",".",".","0","0.0","7","0","0.0","3"
"No","712","133903","Kerrville ISD","133","Kerr County","20","San Antonio","-","0.3","<2,400","-","0.4","<1,300","-","0.1","<1,100","0","0.0","44","0","0.0","24","-","0.5","<1,000","0","0.0","11","-","0.1","<1,300","0","0.0","4","0","0.0","35","-","0.1","<1,100","0","0.0","60","-","0.2","<900","-","0.9","<400","-","0.2","<1,200","0","0.0","217","0","0.0","2","0","0.0","68","0","0.0","9","-","0.7","<800","0","0.0","203"
"Yes","712","133903","Kerrville ISD","133","Kerr County","20","San Antonio","0","0.0","<2,400","0","0.0","<1,300","0","0.0","<1,100","0","0.0","44","0","0.0","24","0","0.0","<1,000","0","0.0","11","0","0.0","<1,300","0","0.0","4","0","0.0","35","0","0.0","<1,100","0","0.0","60","0","0.0","<900","0","0.0","<400","0","0.0","<1,200","0","0.0","217","0","0.0","2","0","0.0","68","0","0.0","9","0","0.0","<800","0","0.0","203"
"No","78","133903","Kerrville ISD","133","Kerr County","20","San Antonio","0","0.0","801","0","0.0","415","0","0.0","386","0","0.0","14","0","0.0","9","0","0.0","340","0","0.0","3","0","0.0","415","0","0.0","1","0","0.0","19","0","0.0","316","0","0.0","29","0","0.0","797",".",".",".","0","0.0","440","0","0.0","76",".",".",".","0","0.0","35","0","0.0","4","0","0.0","248","0","0.0","62"
"Yes","78","133903","Kerrville ISD","133","Kerr County","20","San Antonio","0","0.0","801","0","0.0","415","0","0.0","386","0","0.0","14","0","0.0","9","0","0.0","340","0","0.0","3","0","0.0","415","0","0.0","1","0","0.0","19","0","0.0","316","0","0.0","29","0","0.0","797",".",".",".","0","0.0","440","0","0.0","76",".",".",".","0","0.0","35","0","0.0","4","0","0.0","248","0","0.0","62"
"No","912","133903","Kerrville ISD","133","Kerr County","20","San Antonio","-","0.4","<1,600","-","0.6","<900","-","0.1","<800","0","0.0","30","0","0.0","15","-","0.8","<700","0","0.0","8","-","0.1","<900","0","0.0","3","0","0.0","16","-","0.1","<800","0","0.0","31","-","4.5","<100","-","0.9","<400","-","0.3","<800","0","0.0","141","0","0.0","2","0","0.0","33","0","0.0","5","-","1.0","<600","0","0.0","141"
"Yes","912","133903","Kerrville ISD","133","Kerr County","20","San Antonio","0","0.0","<1,600","0","0.0","<900","0","0.0","<800","0","0.0","30","0","0.0","15","0","0.0","<700","0","0.0","8","0","0.0","<900","0","0.0","3","0","0.0","16","0","0.0","<800","0","0.0","31","0","0.0","<100","0","0.0","<400","0","0.0","<800","0","0.0","141","0","0.0","2","0","0.0","33","0","0.0","5","0","0.0","<600","0","0.0","141"
"No","712","133904","Ingram ISD","133","Kerr County","20","San Antonio","-","2.2","<600","-","2.4","<300","-","2.0","<300","0","0.0","4","-","14.3","<100","-","3.6","<300","0","0.0","4","-","1.1","<300","0","0.0","1","0","0.0","16","-","2.4","<300","-","5.9","<100","-","11.5","<100","-","2.6","<100","-","2.5","<400","0","0.0","28","0","0.0","14","-","7.3","<100","0","0.0","4","-","6.1","<200","-","8.8","<100"
"Yes","712","133904","Ingram ISD","133","Kerr County","20","San Antonio","-","2.2","<600","-","2.4","<300","-","2.0","<300","0","0.0","4","-","14.3","<100","-","3.6","<300","0","0.0","4","-","1.1","<300","0","0.0","1","0","0.0","16","-","2.4","<300","-","5.9","<100","-","11.5","<100","-","2.6","<100","-","2.5","<400","0","0.0","28","0","0.0","14","-","7.3","<100","0","0.0","4","-","6.1","<200","-","8.8","<100"
"No","78","133904","Ingram ISD","133","Kerr County","20","San Antonio","0","0.0","157","0","0.0","81","0","0.0","76",".",".",".","0","0.0","3","0","0.0","52","0","0.0","2","0","0.0","98",".",".",".","0","0.0","2","0","0.0","69","0","0.0","14","0","0.0","4",".",".",".","0","0.0","100","0","0.0","4","0","0.0","7","0","0.0","15","0","0.0","3","0","0.0","42","0","0.0","18"
"Yes","78","133904","Ingram ISD","133","Kerr County","20","San Antonio","0","0.0","157","0","0.0","81","0","0.0","76",".",".",".","0","0.0","3","0","0.0","52","0","0.0","2","0","0.0","98",".",".",".","0","0.0","2","0","0.0","69","0","0.0","14","0","0.0","4",".",".",".","0","0.0","100","0","0.0","4","0","0.0","7","0","0.0","15","0","0.0","3","0","0.0","42","0","0.0","18"
"No","912","133904","Ingram ISD","133","Kerr County","20","San Antonio","-","3.1","<400","-","3.3","<300","-","2.9","<200","0","0.0","4","-","25.0","<100","-","4.7","<200","0","0.0","2","-","1.6","<200","0","0.0","1","0","0.0","14","-","3.1","<300","-","10.0","<100","-","13.6","<100","-","2.6","<100","-","3.7","<300","0","0.0","24","0","0.0","7","-","11.5","<100","0","0.0","1","-","8.3","<200","-","12.8","<100"
"Yes","912","133904","Ingram ISD","133","Kerr County","20","San Antonio","-","3.1","<400","-","3.3","<300","-","2.9","<200","0","0.0","4","-","25.0","<100","-","4.7","<200","0","0.0","2","-","1.6","<200","0","0.0","1","0","0.0","14","-","3.1","<300","-","10.0","<100","-","13.6","<100","-","2.6","<100","-","3.7","<300","0","0.0","24","0","0.0","7","-","11.5","<100","0","0.0","1","-","8.3","<200","-","12.8","<100"
"No","712","134901","Junction ISD","134","Kimble County","15","San Angelo","0","0.0","335","0","0.0","166","0","0.0","169",".",".",".","0","0.0","6","0","0.0","121",".",".",".","0","0.0","205",".",".",".","0","0.0","3","0","0.0","114","0","0.0","5",".",".",".","0","0.0","41","0","0.0","163","0","0.0","34",".",".",".","0","0.0","6",".",".",".","0","0.0","81","0","0.0","35"
"Yes","712","134901","Junction ISD","134","Kimble County","15","San Angelo","0","0.0","335","0","0.0","166","0","0.0","169",".",".",".","0","0.0","6","0","0.0","121",".",".",".","0","0.0","205",".",".",".","0","0.0","3","0","0.0","114","0","0.0","5",".",".",".","0","0.0","41","0","0.0","163","0","0.0","34",".",".",".","0","0.0","6",".",".",".","0","0.0","81","0","0.0","35"
"No","78","134901","Junction ISD","134","Kimble County","15","San Angelo","0","0.0","113","0","0.0","59","0","0.0","54",".",".",".","0","0.0","2","0","0.0","42",".",".",".","0","0.0","68",".",".",".","0","0.0","1","0","0.0","37","0","0.0","1",".",".",".",".",".",".","0","0.0","74","0","0.0","9",".",".",".","0","0.0","1",".",".",".","0","0.0","31","0","0.0","13"
"Yes","78","134901","Junction ISD","134","Kimble County","15","San Angelo","0","0.0","113","0","0.0","59","0","0.0","54",".",".",".","0","0.0","2","0","0.0","42",".",".",".","0","0.0","68",".",".",".","0","0.0","1","0","0.0","37","0","0.0","1",".",".",".",".",".",".","0","0.0","74","0","0.0","9",".",".",".","0","0.0","1",".",".",".","0","0.0","31","0","0.0","13"
"No","912","134901","Junction ISD","134","Kimble County","15","San Angelo","0","0.0","222","0","0.0","107","0","0.0","115",".",".",".","0","0.0","4","0","0.0","79",".",".",".","0","0.0","137",".",".",".","0","0.0","2","0","0.0","77","0","0.0","4",".",".",".","0","0.0","41","0","0.0","89","0","0.0","25",".",".",".","0","0.0","5",".",".",".","0","0.0","50","0","0.0","22"
"Yes","912","134901","Junction ISD","134","Kimble County","15","San Angelo","0","0.0","222","0","0.0","107","0","0.0","115",".",".",".","0","0.0","4","0","0.0","79",".",".",".","0","0.0","137",".",".",".","0","0.0","2","0","0.0","77","0","0.0","4",".",".",".","0","0.0","41","0","0.0","89","0","0.0","25",".",".",".","0","0.0","5",".",".",".","0","0.0","50","0","0.0","22"
"No","712","135001","Guthrie CSD","135","King County","17","Lubbock","0","0.0","57","0","0.0","35","0","0.0","22",".",".",".",".",".",".","0","0.0","10",".",".",".","0","0.0","47",".",".",".",".",".",".","0","0.0","12","0","0.0","2",".",".",".","0","0.0","39","0","0.0","12","0","0.0","6",".",".",".","0","0.0","2",".",".",".","0","0.0","12","0","0.0","4"
"Yes","712","135001","Guthrie CSD","135","King County","17","Lubbock","0","0.0","57","0","0.0","35","0","0.0","22",".",".",".",".",".",".","0","0.0","10",".",".",".","0","0.0","47",".",".",".",".",".",".","0","0.0","12","0","0.0","2",".",".",".","0","0.0","39","0","0.0","12","0","0.0","6",".",".",".","0","0.0","2",".",".",".","0","0.0","12","0","0.0","4"
"No","78","135001","Guthrie CSD","135","King County","17","Lubbock","0","0.0","18","0","0.0","10","0","0.0","8",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","17",".",".",".",".",".",".","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","4","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","6","0","0.0","1"
"Yes","78","135001","Guthrie CSD","135","King County","17","Lubbock","0","0.0","18","0","0.0","10","0","0.0","8",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","17",".",".",".",".",".",".","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","4","0","0.0","2",".",".",".",".",".",".",".",".",".","0","0.0","6","0","0.0","1"
"No","912","135001","Guthrie CSD","135","King County","17","Lubbock","0","0.0","39","0","0.0","25","0","0.0","14",".",".",".",".",".",".","0","0.0","9",".",".",".","0","0.0","30",".",".",".",".",".",".","0","0.0","10","0","0.0","2",".",".",".","0","0.0","39","0","0.0","8","0","0.0","4",".",".",".","0","0.0","2",".",".",".","0","0.0","6","0","0.0","3"
"Yes","912","135001","Guthrie CSD","135","King County","17","Lubbock","0","0.0","39","0","0.0","25","0","0.0","14",".",".",".",".",".",".","0","0.0","9",".",".",".","0","0.0","30",".",".",".",".",".",".","0","0.0","10","0","0.0","2",".",".",".","0","0.0","39","0","0.0","8","0","0.0","4",".",".",".","0","0.0","2",".",".",".","0","0.0","6","0","0.0","3"
"No","712","136901","Brackett ISD","136","Kinney County","20","San Antonio","-","1.2","<400","-","1.2","<200","-","1.2","<200","0","0.0","4","0","0.0","1","-","1.4","<300",".",".",".","-","1.0","<100",".",".",".","0","0.0","4","-","1.3","<200","-","12.5","<100","-","1.2","<400","0","0.0","78","-","1.1","<200","0","0.0","40","-","50.0","<100","-","10.0","<100","0","0.0","19","-","1.7","<200","0","0.0","25"
"Yes","712","136901","Brackett ISD","136","Kinney County","20","San Antonio","-","1.2","<400","-","1.2","<200","-","1.2","<200","0","0.0","4","0","0.0","1","-","1.4","<300",".",".",".","-","1.0","<100",".",".",".","0","0.0","4","-","1.3","<200","-","12.5","<100","-","1.2","<400","0","0.0","78","-","1.1","<200","0","0.0","40","-","50.0","<100","-","10.0","<100","0","0.0","19","-","1.8","<200","0","0.0","25"
"No","78","136901","Brackett ISD","136","Kinney County","20","San Antonio","0","0.0","107","0","0.0","52","0","0.0","55","0","0.0","1",".",".",".","0","0.0","72",".",".",".","0","0.0","32",".",".",".","0","0.0","2","0","0.0","45","0","0.0","3","0","0.0","107",".",".",".","0","0.0","64","0","0.0","17",".",".",".","0","0.0","5","0","0.0","8","0","0.0","35","0","0.0","6"
"Yes","78","136901","Brackett ISD","136","Kinney County","20","San Antonio","0","0.0","107","0","0.0","52","0","0.0","55","0","0.0","1",".",".",".","0","0.0","72",".",".",".","0","0.0","32",".",".",".","0","0.0","2","0","0.0","45","0","0.0","3","0","0.0","107",".",".",".","0","0.0","64","0","0.0","17",".",".",".","0","0.0","5","0","0.0","8","0","0.0","35","0","0.0","6"
"No","912","136901","Brackett ISD","136","Kinney County","20","San Antonio","-","1.8","<300","-","1.8","<200","-","1.8","<200","0","0.0","3","0","0.0","1","-","2.1","<200",".",".",".","-","1.5","<100",".",".",".","0","0.0","2","-","1.8","<200","-","20.0","<100","-","1.8","<300","0","0.0","78","-","1.8","<200","0","0.0","23","-","50.0","<100","-","20.0","<100","0","0.0","11","-","2.5","<100","0","0.0","19"
"Yes","912","136901","Brackett ISD","136","Kinney County","20","San Antonio","-","1.8","<300","-","1.8","<200","-","1.8","<200","0","0.0","3","0","0.0","1","-","2.1","<200",".",".",".","-","1.5","<100",".",".",".","0","0.0","2","-","1.8","<200","-","20.0","<100","-","1.8","<300","0","0.0","78","-","1.8","<200","0","0.0","23","-","50.0","<100","-","20.0","<100","0","0.0","11","-","2.5","<100","0","0.0","19"
"No","712","137901","Kingsville ISD","137","Kleberg County","02","Corpus Christi","64","4.2","1,517","34","4.3","792","30","4.1","725","-","4.8","<100","0","0.0","12","54","4.2","1,286","0","0.0","2","-","4.6","<200",".",".",".","0","0.0","1","44","5.1","862","0","0.0","16","-","1.2","<600","-","2.2","<700","44","4.5","971","0","0.0","125","0","0.0","4","-","3.7","<100","-","10.5","<100","60","12.4","485","-","3.6","<200"
"Yes","712","137901","Kingsville ISD","137","Kleberg County","02","Corpus Christi","58","3.8","1,507","29","3.7","784","29","4.0","723","-","3.2","<100","0","0.0","12","50","3.9","1,278","0","0.0","2","-","3.9","<200",".",".",".","0","0.0","1","40","4.7","855","0","0.0","16","-","1.2","<600","-","2.1","<700","43","4.4","967","0","0.0","125","0","0.0","4","-","3.7","<100","-","10.5","<100","54","11.4","475","-","3.6","<200"
"No","78","137901","Kingsville ISD","137","Kleberg County","02","Corpus Christi","-","1.2","<600","-","0.7","<300","-","1.7","<300","0","0.0","18","0","0.0","3","-","1.4","<500","0","0.0","1","0","0.0","43",".",".",".","0","0.0","1","-","2.0","<400","0","0.0","5","-","1.0","<600",".",".",".","-","1.4","<400","0","0.0","43","0","0.0","1","0","0.0","12","0","0.0","7","-","4.5","<200","0","0.0","48"
"Yes","78","137901","Kingsville ISD","137","Kleberg County","02","Corpus Christi","-","1.2","<600","-","0.7","<300","-","1.7","<300","0","0.0","18","0","0.0","3","-","1.4","<500","0","0.0","1","0","0.0","43",".",".",".","0","0.0","1","-","2.0","<300","0","0.0","5","-","1.0","<600",".",".",".","-","1.4","<400","0","0.0","43","0","0.0","1","0","0.0","12","0","0.0","7","-","4.5","<200","0","0.0","48"
"No","912","137901","Kingsville ISD","137","Kleberg County","02","Corpus Christi","-","5.7","<1,100","-","6.1","<600","-","5.3","<500","-","6.7","<100","0","0.0","9","-","5.7","<900","0","0.0","1","-","6.4","<200",".",".",".",".",".",".","-","6.8","<600","0","0.0","11","-","33.3","<100","-","2.2","<700","-","6.5","<700","0","0.0","82","0","0.0","3","-","6.7","<100","-","16.7","<100","-","15.3","<400","-","5.6","<100"
"Yes","912","137901","Kingsville ISD","137","Kleberg County","02","Corpus Christi","-","5.2","<1,100","-","5.2","<600","-","5.2","<500","-","4.5","<100","0","0.0","9","-","5.3","<900","0","0.0","1","-","5.5","<200",".",".",".",".",".",".","-","6.1","<600","0","0.0","11","-","33.3","<100","-","2.1","<700","-","6.3","<700","0","0.0","82","0","0.0","3","-","6.7","<100","-","16.7","<100","-","14.0","<400","-","5.6","<100"
"No","712","137902","Ricardo ISD","137","Kleberg County","02","Corpus Christi","0","0.0","167","0","0.0","84","0","0.0","83","0","0.0","1","0","0.0","1","0","0.0","135",".",".",".","0","0.0","30",".",".",".",".",".",".","0","0.0","55","0","0.0","7","0","0.0","167",".",".",".","0","0.0","86","0","0.0","20",".",".",".","0","0.0","10","0","0.0","1","0","0.0","35","0","0.0","5"
"Yes","712","137902","Ricardo ISD","137","Kleberg County","02","Corpus Christi","0","0.0","167","0","0.0","84","0","0.0","83","0","0.0","1","0","0.0","1","0","0.0","135",".",".",".","0","0.0","30",".",".",".",".",".",".","0","0.0","55","0","0.0","7","0","0.0","167",".",".",".","0","0.0","86","0","0.0","20",".",".",".","0","0.0","10","0","0.0","1","0","0.0","35","0","0.0","5"
"No","78","137902","Ricardo ISD","137","Kleberg County","02","Corpus Christi","0","0.0","167","0","0.0","84","0","0.0","83","0","0.0","1","0","0.0","1","0","0.0","135",".",".",".","0","0.0","30",".",".",".",".",".",".","0","0.0","55","0","0.0","7","0","0.0","167",".",".",".","0","0.0","86","0","0.0","20",".",".",".","0","0.0","10","0","0.0","1","0","0.0","35","0","0.0","5"
"Yes","78","137902","Ricardo ISD","137","Kleberg County","02","Corpus Christi","0","0.0","167","0","0.0","84","0","0.0","83","0","0.0","1","0","0.0","1","0","0.0","135",".",".",".","0","0.0","30",".",".",".",".",".",".","0","0.0","55","0","0.0","7","0","0.0","167",".",".",".","0","0.0","86","0","0.0","20",".",".",".","0","0.0","10","0","0.0","1","0","0.0","35","0","0.0","5"
"No","712","137903","Riviera ISD","137","Kleberg County","02","Corpus Christi","-","1.2","<300","-","0.7","<200","-","1.7","<200","0","0.0","1","0","0.0","4","-","1.1","<200","0","0.0","1","-","1.4","<100","0","0.0","1","0","0.0","3","-","1.4","<200","0","0.0","8","-","1.2","<300","-","2.0","<100","-","1.3","<200","0","0.0","16","0","0.0","3","0","0.0","8","0","0.0","1","-","3.8","<100","0","0.0","19"
"Yes","712","137903","Riviera ISD","137","Kleberg County","02","Corpus Christi","-","0.8","<300","-","0.7","<200","-","0.9","<200","0","0.0","1","0","0.0","4","-","0.6","<200","0","0.0","1","-","1.4","<100","0","0.0","1","0","0.0","3","-","1.4","<200","0","0.0","8","-","0.8","<300","0","0.0","<100","-","0.7","<200","0","0.0","16","0","0.0","3","0","0.0","8","0","0.0","1","-","2.0","<100","0","0.0","19"
