District_Id,Year,Instruction_All_Funds,Instruction_General_Funds,Instructional_Res_Media_All_Funds,Instructional_Res_Media_General_Funds,Curriculum_Staff_Develop_All_Funds,Curriculum_Staff_Develop_General_Funds,Instructional_Leadership_All_Funds,Instructional_Leadership_General_Funds,School_Administration_All_Funds,School_Administration_General_Funds,Guidance_Counseling_Services_All_Funds,Guidance_Counseling_Services_General_Funds,Social_Work_Services_All_Funds,Social_Work_Services_General_Funds,Health_Services_All_Funds,Health_Services_General_Funds,Transportation_All_Funds,Transportation_General_Funds,Food_All_Funds,Food_General_Funds,Cocurricular_All_Funds,Cocurricular_General_Funds,General_Administration_All_Funds,General_Administration_General_Funds,Plant_Maintenance_Operation_All_Funds,Plant_Maintenance_Operation_General_Funds,Security_Monitoring_All_Funds,Security_Monitoring_General_Funds,Data_Processing_Services_All_Funds,Data_Processing_Services_General_Funds,Community_Services_All_Funds,Community_Services_General_Funds,Total_Expenditure_By_Function_All_Funds,Total_Expenditure_By_Function_General_Funds
23902,2008,1353652,1150940,28126,28126,9805,1516,0,0,86965,85351,17508,17508,0,0,32846,32846,55202,55202,90734,0,100825,98217,171333,171333,235120,235120,0,0,9941,9941,0,0,2192057,1886100
23902,2009,1166262,1042335,24228,24228,14187,284,0,0,87320,87320,23291,23291,0,0,31391,31391,51482,51482,84668,0,88380,84825,152404,152404,204258,204258,0,0,10950,10950,0,0,1938821,1712768
23902,2010,1147520,1024925,20159,20159,17547,460,0,0,82510,82510,21627,21627,1069,0,29886,29886,34274,34274,91092,0,102859,100532,178723,178723,219300,219300,0,0,13280,13280,0,0,1959846,1725676
23902,2011,1155697,1044251,14341,14341,12674,35,0,0,88642,88642,23225,23225,347,0,10696,10696,58964,58964,92297,0,77327,77327,192957,168257,206533,206533,0,0,16300,0,0,0,1950000,1692271
23902,2012,1044127,948323,12522,10688,13935,1569,0,0,82644,34136,24483,24483,1573,0,11645,11645,51136,51136,99872,0,103027,103027,190060,190060,201070,201070,0,0,16016,16016,0,0,1852110,1592153
23902,2013,1112965,1044346,1025,1025,7717,0,0,0,86341,86341,28200,28200,0,0,11052,11052,55305,55305,102681,0,83507,83507,205655,205655,206708,206708,0,0,20981,20981,0,0,1922137,1743120
23902,2014,1147726,1016573,1742,1742,11563,0,0,0,98880,98880,27192,27192,0,0,15056,15056,61068,61068,120686,0,114628,114628,241614,241614,248676,248676,0,0,32310,32310,0,0,2121141,1857739
23902,2015,1126753,1048707,1722,1722,11247,0,0,0,102379,102379,26339,26339,0,0,12211,12211,56523,56523,118737,0,107644,107644,207400,207400,264018,264018,0,0,32654,32654,0,0,2067627,1859597
23902,2016,1092364,1031560,8913,8913,11548,0,0,0,105802,105802,30714,30714,0,0,24442,24442,39385,39385,128234,0,111709,111709,212815,212815,212192,212192,0,0,38943,38943,0,0,2017061,1816475
23902,2017,1194777,1098417,10847,10847,3758,0,0,0,104664,104664,25968,25968,0,0,9907,9907,68881,68881,118434,0,113469,113469,234439,234439,223254,223254,0,0,33120,33120,0,0,2141518,1922966
23902,2018,1189067,1109674,14149,14149,3573,0,0,0,130314,130314,29789,29789,0,0,14772,14772,78547,78547,107918,0,108616,108616,253522,253522,272664,272664,0,0,41195,41195,0,0,2244126,2053242
23902,2019,1331700,1223266,14690,14690,3506,0,0,0,110754,110754,37314,37314,0,0,26245,26245,73435,73435,117043,0,115793,115793,247794,247794,288797,288797,0,0,36512,36512,0,0,2403583,2174600
24801,2005,204985,150055,597,597,1080,1080,0,0,64737,63142,7230,7230,0,0,240,240,47537,46667,56854,56289,0,0,24452,24452,33373,33373,251,251,16250,16250,0,0,457586,399626
24801,2006,189684,187081,0,0,283,283,0,0,77942,77422,9090,9090,0,0,240,240,58576,58189,61303,60779,0,0,28847,28847,62507,62204,776,776,15000,15000,0,0,504248,499911
24801,2007,225326,195641,362,362,1,1,0,0,75176,75176,10786,10786,0,0,240,240,44655,44655,62139,62139,0,0,26446,26446,88408,73095,343,343,18239,18239,0,0,552121,507123
24801,2008,234974,184977,0,0,428,428,0,0,72220,72220,10245,10245,0,0,401,401,63951,63951,52956,52956,0,0,27849,27849,37755,37755,515,515,19428,19428,0,0,520722,470725
24801,2009,219140,179549,0,0,1,1,0,0,37297,37297,8459,4849,0,0,464,464,67730,67730,57983,57983,0,0,72780,72780,39884,39884,174,174,18924,18924,365,365,523201,480000
