District_Id,Year,Regular_All_Funds,Regular_General_Funds,Gifted_Talented_All_Funds,Gifted_Talented_General_Funds,Career_Technology_All_Funds,Career_Technology_General_Funds,Students_With_Disabilities_All_Funds,Students_With_Disabilities_General_Funds,Compensatory_Education_All_Funds,Compensatory_Education_General_Funds,Bilingual_All_Funds,Bilingual_General_Funds,Athletics_Related_Activities_All_Funds,Athletics_Related_Activities_General_Funds,High_School_Allotment_All_Funds,High_School_Allotment_General_Funds,Pre_K_Regular_All_Funds,Pre_K_Regular_General_Funds,Pre_K_Bilingual_All_Funds,Pre_K_Bilingual_General_Funds,Pre_K_Comp_Ed_All_Funds,Pre_K_Comp_Ed_General_Funds,Pre_K_Total_All_Funds,Pre_K_Total_General_Funds,Total_Program_Expenditures_All_Funds,Total_Program_Expenditures_General_Funds
75903,2010,3513154,3414583,28099,28099,292182,292182,1263670,272111,733782,290329,20855,19829,242583,242583,48157,48157,0,0,0,0,0,0,0,0,7871005,6001249
75903,2011,3412521,3313810,28063,28063,295862,290925,979372,275303,671250,286762,21529,20455,261682,261682,34500,34500,0,0,0,0,0,0,0,0,7454279,5911130
75903,2012,3460881,3290167,56213,56213,259163,259163,902378,188689,466516,268484,21677,21677,258296,258296,0,0,0,0,0,0,0,0,0,0,7208467,5774845
75903,2013,3174837,3142011,13282,13282,292143,292143,974407,169600,467970,261512,22421,20549,249460,249460,0,0,0,36994,0,0,0,0,36994,36994,6938079,5576309
75903,2014,3277745,3272912,15703,15703,263004,263004,795099,205233,528640,319696,21418,20615,263827,263827,0,0,0,0,0,0,0,30927,0,0,7155133,5986667
75903,2015,3519711,3334373,17626,17626,270918,270918,904212,180559,544408,340836,23786,22987,323074,323074,0,0,0,0,0,0,0,36849,0,0,7465224,5964307
75903,2016,3626786,3592840,22107,22107,292618,292618,1012909,189719,616428,428608,25934,23078,291063,291063,60528,60528,0,0,0,0,0,36868,0,0,7734626,6330776
75903,2017,3827808,3797275,21346,21346,338767,338767,1025668,261250,647706,474418,28829,28829,279860,279860,68273,68273,0,0,0,0,0,66915,0,0,8022600,6682172
75903,2018,4003206,3776973,22838,22838,342502,342502,1121642,367322,777473,582529,22625,22008,273455,273455,67472,67472,0,0,0,0,0,64013,0,0,8525139,7012263
75903,2019,4214096,3917206,23382,23382,355111,355111,1212147,530357,728267,485488,24072,23744,277926,277926,84176,84176,0,0,0,0,0,27262,0,0,8923251,7329108
75906,2005,824784,806114,5475,5475,82188,81605,42064,41394,43090,13935,0,0,54274,54274,0,0,0,0,0,0,0,0,0,0,1500711,1352443
75906,2006,865081,851109,5878,5818,75142,74265,64395,63563,66728,25718,0,0,62798,62798,0,0,0,0,0,0,0,0,0,0,1628977,1471603
75906,2007,911015,906058,4371,4371,74518,74518,66906,66906,90406,38394,1776,1276,64904,64904,0,0,0,0,0,0,0,0,0,0,1705231,1542199
75906,2008,916875,905932,4784,4784,74607,74607,73948,73948,90154,39471,1765,1265,75050,75050,0,0,0,0,0,0,0,0,0,0,1768112,1582432
75906,2009,1041644,1023455,6523,6523,69644,69644,42957,42957,129958,51125,1697,1197,70518,70518,0,0,0,0,0,0,0,0,0,0,1996373,1762581
75906,2010,1104478,1036158,6139,6139,88897,88897,40281,40281,125778,71018,1050,550,69178,69178,21010,21010,0,0,0,0,0,0,0,0,2090650,1868855
75906,2011,1008717,924814,8080,8080,72833,72833,93660,67128,118387,81130,1274,774,67209,67209,18033,18033,0,0,0,0,0,0,0,0,2008242,1773045
75906,2012,959823,934013,5189,5189,80339,80339,56311,56311,143628,89481,1561,1561,91711,91711,19164,19164,33345,4565,0,0,0,0,37910,4565,2025883,1817204
75906,2013,997844,974706,1194,1194,67345,67345,63316,63316,100865,40830,8341,7841,92356,92356,12938,12938,0,44967,0,0,0,0,44967,44967,2083618,1860838
75906,2014,1066169,1064700,9036,9036,52636,52636,58873,58873,91492,57617,7778,7278,84299,84299,9506,9506,0,43856,0,322,0,0,43856,43856,2161730,2000869
75906,2015,1081348,1044645,14284,14284,66200,66200,59782,59782,75604,46618,7290,7250,88359,88359,12436,12436,0,47284,0,0,0,0,47284,47284,2160274,1964944
75906,2016,912547,911371,8849,8849,152890,152890,93021,93021,103728,55402,8219,7719,86721,86721,18839,18839,0,60992,0,0,0,0,60992,60992,2254672,1998153
75906,2017,940018,916307,9379,9379,189559,189559,87913,87913,125259,64799,7396,7146,89753,89753,20894,20894,0,61897,0,0,0,0,61897,61897,2297278,2033709
75906,2018,939698,909491,9429,9429,263862,263862,90578,79655,126906,64034,8639,8139,101101,101101,34684,25126,0,80570,0,0,0,0,80570,80570,2488631,2189792
75906,2019,1086987,1070447,14797,14797,315188,315188,95471,95471,135544,76629,8772,8298,111866,111866,44056,26996,0,47073,0,0,0,0,47073,47073,2688526,2368553
75908,2005,1085209,1076920,7288,7233,78243,77750,128196,127062,145453,71748,3746,3677,76399,76154,0,0,0,0,0,0,0,0,0,0,2224604,2000520
75908,2006,1114746,1105360,5966,5911,83785,83285,146433,144891,145675,72564,3247,3168,78913,78668,0,0,0,0,0,0,0,0,0,0,2358119,2115719
75908,2007,1075196,1067953,7477,7477,95404,95404,175547,175547,139136,77250,3728,3728,83390,83390,0,0,0,0,0,0,0,0,0,0,2347532,2143858
75908,2008,1218473,1210367,7638,7638,106720,106720,117781,117781,164815,104049,6405,6405,75592,75592,0,0,0,0,0,0,0,0,0,0,2515904,2289949
75908,2009,1310475,1299221,7445,7445,100417,100417,130634,130634,188955,127935,10182,10182,82806,82806,0,0,0,0,0,0,0,0,0,0,2685810,2449678
75908,2010,1305738,1239699,9613,9613,133439,133439,196212,174862,205061,131705,18354,18354,82042,82042,18991,18991,0,0,0,0,0,0,0,0,2769691,2446183
75908,2011,1319152,1252957,10077,10077,133449,133449,187258,164985,182916,120805,16200,16200,80110,80110,15635,15635,0,0,0,0,0,0,0,0,2734950,2417549
75908,2012,1233218,1196028,10465,10465,208433,201005,160730,157016,205032,147933,16444,16444,81852,81852,19564,19564,0,18833,0,0,0,0,18833,18833,2755011,2483765
75908,2013,1304113,1286016,8360,8360,223412,223412,185294,185294,173313,122193,23233,23233,93541,93541,18517,18517,0,39295,0,0,0,0,39295,39295,2956833,2706511
75908,2014,1558905,1552286,7964,7964,169107,169107,153692,153692,191119,142227,26160,26160,99402,99402,29856,29856,0,30587,0,0,0,0,30587,30587,3176493,2919573
75908,2015,1504317,1469739,6242,6242,187119,187119,146848,146848,165008,117743,15933,15933,75559,75559,20960,20960,0,33251,0,0,0,0,33251,33251,3168067,2880701
75908,2016,1639987,1608214,6219,6219,151153,151153,155189,155189,146328,99932,33025,33025,75435,75435,16678,16678,0,47237,0,0,0,0,47237,47237,3501030,3223801
75908,2017,1562005,1536501,1000,1000,170161,170161,161080,161080,134134,82666,23860,23860,73203,73203,14424,14424,0,34911,0,0,0,0,34911,34911,3021901,2768967
75908,2018,1416436,1408839,9351,9351,184029,184029,165561,165561,151485,90144,11618,11618,80395,80395,14892,14892,0,33301,0,0,0,0,33301,33301,2905261,2665235
75908,2019,1504620,1465306,10100,10100,179319,179319,136160,136160,148371,86317,5180,5180,79671,79671,19046,19046,0,37960,0,0,0,0,37960,37960,2981095,2703748
76903,2005,1022487,1005215,8683,8626,187567,182891,296378,254056,412697,264976,38562,38335,136589,136097,0,0,0,0,0,0,0,0,0,0,2900184,2525923
76903,2006,1032062,1016449,9430,9358,165303,161651,279712,247060,310831,165546,8543,8474,137394,136920,0,0,0,0,0,0,0,0,0,0,2796026,2438520
76903,2007,1126532,1100151,8897,8897,175502,175502,278130,246671,315658,183389,4003,4003,186199,186199,0,0,0,0,0,0,0,0,0,0,2965567,2614419
76903,2008,1145267,1130621,9736,9736,144868,144276,242539,195151,353762,212645,6383,6383,219960,219960,0,0,0,0,0,0,0,0,0,0,2997292,2627338
76903,2009,1141841,1116675,9823,9793,131160,130589,250692,223277,353743,193671,6956,6956,232598,232598,0,0,0,0,0,0,0,0,0,0,2855375,2484364
76903,2010,1073985,975584,10062,10062,155541,154170,249385,187865,381939,211575,5807,5807,204291,192134,33331,33331,0,0,0,0,0,0,0,0,2892047,2357648
76903,2011,1083121,1028900,11818,11818,164135,156078,243458,190407,335548,194763,2272,2272,205222,191938,29367,29367,0,0,0,0,0,0,0,0,2842614,2400581
76903,2012,892315,805139,11881,11881,152107,152107,262015,230668,342166,208001,2782,2782,179275,179275,29919,29919,0,1257,0,0,0,0,1257,1257,2688611,2277008
76903,2013,972412,955643,10932,10932,161918,161918,216211,184240,280217,160171,6108,6108,180617,180617,29549,29549,0,0,0,0,0,0,0,0,2626363,2311067
76903,2014,1027711,993217,10774,10774,164908,164908,219759,195035,290741,203789,6605,6605,197164,197164,28213,28213,0,0,0,0,0,0,0,0,2679409,2408601
76903,2015,1211155,1184210,8815,8815,214875,214875,173831,156509,243235,161440,6643,6643,195262,195262,30978,30978,0,3677,0,0,0,0,3677,3677,2920311,2671444
76903,2016,1335955,1310877,7645,7645,281994,281994,169062,156799,267347,176608,8549,8549,195718,195718,44672,44672,0,32289,0,0,0,0,32289,32289,3142372,2896693
76903,2017,1394220,1387025,10372,10372,209597,209597,181334,157855,283690,199694,7396,7396,198841,198841,45177,45177,0,41802,0,0,0,0,41802,41802,3253548,3013056
76903,2018,1448997,1440507,9767,9767,227912,227912,188487,165351,268220,176988,8370,8370,262410,262410,23099,23099,0,43253,0,0,0,0,43253,43253,3480667,3212517
76903,2019,1586878,1540312,12690,12690,191649,189981,203554,175000,297537,193209,6552,6552,205709,205709,31771,31771,0,51409,0,0,0,1244,51409,51409,3640382,3302582
76904,2005,1263662,1224845,24626,24387,201550,193021,452940,399505,579306,252163,11911,11774,127699,127199,0,0,0,0,0,0,0,0,0,0,3795483,3151422
76904,2006,1292120,1265900,11795,11690,173547,166843,514311,431730,499463,209682,2505,2482,133792,133460,0,0,0,0,0,0,0,0,0,0,3732705,3109890
76904,2007,1323531,1231469,11619,11619,189978,189978,438666,390506,427290,163917,3321,3321,146452,146452,0,0,0,0,0,0,0,0,0,0,3728829,3116401
76904,2008,1369271,1300971,12833,12833,191297,191297,466517,410983,475151,156533,6280,6280,130763,130763,0,0,0,0,0,0,0,0,0,0,3891989,3213676
76904,2009,1340201,1224096,13475,13475,226764,226764,513511,456482,518824,225170,7638,7638,162579,162579,0,0,0,0,0,0,0,0,0,0,3921345,3230586
76904,2010,1347157,1056693,14688,14688,233575,233575,528694,474795,529949,208754,7542,7542,191715,191715,27199,27199,0,0,0,0,0,0,0,0,4121517,3195120
76904,2011,1324530,1057555,17839,17839,271568,271568,504624,438099,477627,191047,10585,10585,177777,177777,26721,26721,0,0,0,0,0,0,0,0,4021928,3152118
76904,2012,1231422,1180631,17666,17666,217259,198038,402115,363986,514301,263423,5145,5145,154227,154227,29546,29546,0,38582,0,0,0,0,38582,38582,3944970,3293316
76904,2013,1165161,1117237,18229,18229,229419,229419,465974,415611,560020,319413,5003,5003,146042,146042,33175,33175,0,39484,0,0,0,0,39484,39484,3947987,3342416
76904,2014,1097138,1039610,16614,16614,205301,204801,416946,385728,384252,202026,4331,4331,161680,161680,29367,29367,0,46029,0,0,0,0,46029,46029,3547020,3094914
76904,2015,1242397,1198905,15448,15448,172513,172313,349164,344780,368066,190663,5825,5825,160144,160144,22184,22184,0,54072,0,0,0,0,54072,54072,3540837,3147989
76904,2016,1310621,1280922,10147,10147,120743,120743,271550,265288,352986,185608,6786,6786,159747,159747,16535,16535,0,74515,0,0,0,0,74515,74515,3791150,3393395
76904,2017,994529,966466,6470,6470,149373,147099,237630,218649,405456,260750,500,500,174172,174172,18192,18192,0,74639,0,0,0,1960,74639,74639,3299901,2953484
76904,2018,1041454,1003595,6881,6881,142041,140596,315618,290398,233799,168394,2950,2950,178044,178044,20000,20000,0,54902,0,0,0,0,54902,54902,3312399,3036257
76904,2019,1179786,1084554,6926,6926,172022,169190,377653,352374,278408,208702,4200,4200,176540,176540,16795,16795,0,32310,0,0,0,0,32310,32310,3585976,3240781
77901,2005,4156048,4128189,24009,24009,304020,283148,1181523,539617,2534137,522214,31141,31141,217800,217800,0,0,0,0,0,0,0,0,0,0,11149158,7784576
77901,2006,3553102,3529956,23205,23205,357435,338591,1325600,589772,1878717,571800,30256,30256,282201,282201,0,0,0,0,0,0,0,0,0,0,10253761,7462501
77901,2007,4738257,4716096,27608,27608,358591,339560,1438698,567957,2102479,661439,32496,32496,255891,255891,0,0,0,0,0,0,0,0,0,0,12127164,9192807
77901,2008,3543328,3525196,26470,26470,374844,357758,788657,611972,1948029,593068,31895,31895,278146,278146,0,0,0,0,0,0,0,0,0,0,9743287,7619047
77901,2009,3740622,3716831,21502,21502,347914,328093,825459,645851,2037057,560013,106627,26065,273880,273880,0,0,0,0,0,0,0,0,0,0,10275976,7898654
77901,2010,3410436,3351489,29001,29001,311903,296778,917296,655561,2320416,481273,46301,32156,329761,329761,65838,65838,0,0,0,0,0,0,0,0,10072475,7343069
77901,2011,3229280,3222474,30755,30755,333038,316895,856316,687642,2349337,554954,28216,28216,324798,324798,72537,72537,0,0,0,0,0,0,0,0,10110022,7481503
77901,2012,2846833,2846833,55065,55065,345416,345416,852427,650810,1925092,533785,23767,23767,286255,286255,32499,32499,147026,85076,0,0,0,0,232102,85076,9179193,6842411
77901,2013,3254495,3173093,28740,28740,317550,317550,856280,670805,1501721,541440,19273,19273,265721,265721,83411,83411,162164,86332,0,0,0,0,248496,86332,9176742,7180231
77901,2014,2937799,2808510,10662,10662,330518,330518,987706,818009,1418274,525432,16919,16919,317595,317595,74025,74025,155921,68566,0,1729,0,45662,224487,68566,9180062,7202152
77901,2015,3329053,3267828,42537,42537,386294,386294,978892,799188,1268183,491870,18105,18105,356236,356236,62841,62841,154888,72122,0,765,0,29661,227010,72122,9576035,7773871
77901,2016,2665648,2656582,51886,51886,417101,417101,1175659,983615,1371017,587098,72973,69925,424384,424384,72009,72009,168950,28869,0,43646,0,16123,197819,28869,9607428,8321499
77901,2017,3296328,3261423,42306,42306,358548,358548,1203437,1033584,1432941,557127,62292,58442,343375,343375,70869,70869,179243,33613,0,33983,0,31620,212856,33613,10517572,9176859
77901,2018,2979249,2977149,20838,20838,342740,342740,1189643,1029104,1489626,818613,27324,27324,396775,396775,62778,62778,183879,90713,0,1275,0,21306,274592,90713,10076409,8960963
77901,2019,3226983,3134832,14196,14196,369162,369162,1172454,970020,1525782,876675,27360,27360,372630,372630,73498,73498,160630,81207,0,1291,0,34726,241837,81207,11502509,10264158
77902,2005,2370795,2366073,37615,37615,180408,167822,412610,412610,621626,337878,24669,24669,187430,187430,0,0,0,0,0,0,0,0,0,0,5023296,4503291
77902,2006,2338460,2322657,32865,32865,179292,172095,427502,427502,696734,417491,26988,26988,201054,201054,0,0,0,0,0,0,0,0,0,0,5283441,4750648
77902,2007,2428997,2400188,61491,61491,168654,166114,435804,435804,679649,412374,27384,27384,391925,391925,0,0,0,0,0,0,0,0,0,0,5542547,5020823
77902,2008,2592453,2550818,40932,40932,161689,161689,310374,310374,743791,482310,28679,28679,233403,233403,0,0,0,0,0,0,0,0,0,0,5667634,5133168
77902,2009,2618825,2561928,42499,42499,156377,156377,333067,333067,721801,446825,30051,30051,234887,234887,0,0,0,0,0,0,0,0,0,0,5975494,5413505
77902,2010,2550972,2226070,60353,60353,175911,175911,386496,386496,869745,574367,32553,32553,230303,230303,45355,45355,0,0,0,0,0,0,0,0,5737166,4904593
77902,2011,2536462,2196602,31143,31143,174705,174705,398071,398071,791430,572986,31817,31817,226239,226239,42332,42332,0,0,0,0,0,0,0,0,5635659,4870411
77902,2012,2302164,2132394,37885,37885,170691,170691,380858,380858,770723,568092,29970,29970,223134,223134,45207,45207,0,89672,0,0,0,0,89672,89672,5442261,4873814
77902,2013,2415364,2346093,43713,43713,182048,182048,363953,363953,720388,538311,29909,29909,220760,220760,49145,49145,0,89424,0,0,0,0,89424,89424,5494481,5047599
77902,2014,2338045,2245942,49605,49605,196093,196093,358477,358477,710520,554086,31269,31269,212586,212586,44492,44492,0,92243,0,0,0,0,92243,92243,5447207,5004249
77902,2015,2353053,2314270,16673,16673,212068,212068,357733,357733,661092,504359,31988,31988,213066,213066,36616,36616,0,93304,0,0,0,0,93304,93304,5429438,5027540
77902,2016,2495030,2412579,23166,23166,214261,214261,293817,293817,655127,502708,32994,32994,234973,234973,37710,37710,0,90128,0,0,0,0,90128,90128,5487984,5045499
77902,2017,2423378,2370418,15799,15799,247158,247158,290266,290266,850509,594847,32106,32106,230250,230250,32154,32154,0,0,0,0,0,93548,0,0,5579959,5065812
77902,2018,2064485,2035090,12540,12540,238426,238426,290951,290951,831018,610058,14683,13747,239857,239857,36220,36220,0,94046,0,0,0,3188,94046,94046,5289287,4834295
77902,2019,2424694,2335188,10827,10827,231106,231106,338288,338288,836260,579353,18760,18760,216746,216746,38265,38265,0,52279,0,0,0,52280,52279,52279,5738540,5155525
78901,2005,955343,948632,6745,6737,155476,155235,285209,253502,368072,205134,5183,5173,95283,95231,0,0,0,0,0,0,0,0,0,0,2869710,2477058
78901,2006,997367,983954,3958,3943,137699,135814,266867,232337,430255,230564,5651,5592,92496,92189,0,0,0,0,0,0,0,0,0,0,2898579,2471781
78901,2007,1051924,1027383,10019,10019,111710,111710,229399,200002,362616,171769,4410,4410,98285,98285,0,0,0,0,0,0,0,0,0,0,2823531,2423490
78901,2008,1095807,1065366,7999,7999,120344,120344,231849,200919,461358,207233,6555,6555,115093,115093,0,0,0,0,0,0,0,0,0,0,3016335,2550468
78901,2009,1031229,1014323,8175,8175,160566,160566,244346,215203,467342,204414,3737,3737,124936,124936,0,0,0,0,0,0,0,0,0,0,2975074,2504506
78901,2010,1007784,913437,7589,7589,158365,158365,252803,193161,332193,201268,6896,6896,121783,121153,32443,32443,0,0,0,0,0,0,0,0,2785446,2358139
78901,2011,1004192,885650,1567,1567,186740,186740,204528,150809,273309,138762,339,339,138341,136436,33657,33657,0,0,0,0,0,0,0,0,2968459,2498928
78901,2012,866831,804789,4930,4930,161567,161567,140659,110091,295218,178423,611,611,135194,135194,25746,25746,0,21692,0,0,0,0,21692,21692,2664492,2271252
78901,2013,933165,933037,2837,2837,162796,162796,140227,123025,349498,250345,0,0,149810,149810,23397,23397,0,37571,0,0,0,0,37571,37571,2761850,2464488
78901,2014,862977,862977,4824,4824,144868,144868,145763,129342,369420,277909,672,672,153025,153025,15940,15940,0,0,0,0,0,39236,0,0,3048075,2765652
78901,2015,956137,956137,7262,7262,130112,130112,150181,132128,376040,291393,0,0,141450,141450,17613,17613,0,0,0,0,0,40329,0,0,2831420,2514244
78901,2016,845242,844311,3034,3034,163239,163239,198675,172628,301718,217945,2729,2729,135503,134427,14145,14145,0,0,0,0,0,36268,0,0,3089595,2769458
78901,2017,879374,878362,9130,9130,177500,177500,220768,189684,314265,238427,5848,5848,138622,138262,22316,22316,0,0,0,0,0,43920,0,0,2965603,2605765
78901,2018,901442,901442,5847,5847,171702,171702,269315,237133,284900,215588,714,714,150707,150243,27871,27871,0,0,0,0,0,34053,0,0,3040623,2737505
78901,2019,913583,913583,5318,5318,201187,201187,264450,234843,314739,231221,1910,1910,169536,168844,41204,41204,0,0,0,0,0,32896,0,0,3184021,2836526
79901,2005,65752749,64715982,707420,702360,3086419,2887599,15497871,12989356,9409981,4345008,1043498,673899,1743005,1741880,0,0,0,0,0,0,0,0,0,0,133118619,115810565
79901,2006,67999425,66778019,769956,764560,3144464,2948268,17213010,13956977,10525903,4508520,2286202,1895673,2112123,2110623,0,0,0,0,0,0,0,0,0,0,141769424,122551178
79901,2007,74579936,73165417,811494,811494,3377090,3197664,18799926,15908268,9754971,4666881,4067688,3691174,2258155,2258155,0,0,0,0,0,0,0,0,0,0,154285064,136280210
79901,2008,83400444,81614747,857033,857033,3645271,3462938,21677061,18054787,10153201,5051325,5164579,4865966,2372788,2372788,0,0,0,0,0,0,0,0,0,0,171828737,151279542
79901,2009,90967886,89068798,983338,983338,3982577,3787501,23008936,19688811,10636578,5024799,4563057,4216367,2654638,2633264,0,0,0,0,0,0,0,0,0,0,177840393,156437832
79901,2010,97466097,94881106,1019071,953513,4194583,3967794,26541637,20756655,10887029,4582484,2687394,1652595,2848053,2848053,1237382,134817,0,0,0,0,0,0,0,0,190785151,162293804
79901,2011,99741892,93516053,1016606,981529,4715115,4518859,28573269,21969339,14902655,8399857,4712216,4145047,3222128,3222128,766457,659077,0,0,0,0,0,0,0,0,201575107,168629102
79901,2012,95384989,89480616,942709,942709,4162352,4003120,26302239,22180974,16717884,11722994,5061669,4516603,3661477,3661477,293843,293843,0,1725639,0,0,0,0,1725639,1725639,198276544,171264086
79901,2013,98887335,97366203,865923,865923,4077236,3833619,25043640,21379836,10394118,6634579,2890774,2463871,3431512,3431512,236989,236989,0,2117079,0,0,0,0,2117079,2117079,194679435,173492823
79901,2014,105743927,104371145,902404,902404,4259555,4036219,28913315,24776737,11175051,8016759,4743705,4348606,3417855,3417855,1481592,1481592,55883,538415,0,610725,0,1575026,594298,538415,207674689,186776262
79901,2015,120156657,114828909,961073,961073,5060855,4820383,32638509,28490870,13258408,8714183,5791019,5205581,3614906,3614906,2020307,2020307,5120,191703,176008,638305,227271,1692282,196823,191703,233675778,207141412
