DISTRICT,DA0CA08R,DA0CC08R,DA0CS08R,DA0CT08R,DACRB08R,DACRM08R,DACRR08R,DB0CA08R,DB0CC08R,DB0CS08R,DB0CT08R,DBCRB08R,DBCRM08R,DBCRR08R,DECRB08R,DECRM08R,DECRR08R,DF0CA08R,DF0CC08R,DF0CS08R,DF0CT08R,DFCRB08R,DFCRM08R,DFCRR08R,DH0CA08R,DH0CC08R,DH0CS08R,DH0CT08R,DHCRB08R,DHCRM08R,DHCRR08R,DI0CA08R,DI0CC08R,DI0CS08R,DI0CT08R,DICRB08R,DICRM08R,DICRR08R,DLCRB08R,DLCRM08R,DLCRR08R,DM0CA08R,DM0CC08R,DM0CS08R,DM0CT08R,DMCRB08R,DMCRM08R,DMCRR08R,DP0CA08R,DP0CC08R,DP0CS08R,DP0CT08R,DPCRB08R,DPCRM08R,DPCRR08R,DRCRB08R,DRCRM08R,DRCRR08R,DSCRB08R,DSCRM08R,DSCRR08R,DW0CA08R,DW0CC08R,DW0CS08R,DW0CT08R,DWCRB08R,DWCRM08R,DWCRR08R
"178915",16.6,4.9,788,50,21,37,43,-1,0,-1,54.5,25,33,50,26,42,51,16.7,4.8,800,45.7,16,33,43,16.9,5.7,812,50.7,20,39,42,.,.,.,.,-1,-1,-1,-1,-1,-1,16.6,5,781,55.6,26,42,42,.,.,.,.,-1,-1,-1,19,35,43,-3,-3,-3,.,.,.,-1,-1,-1,-1
"179901",21.1,25.4,-1,52.8,45,59,57,.,.,.,.,-1,-1,-1,36,55,48,21.1,17.1,-1,54.7,51,55,68,19,10.7,.,46.7,35,54,51,.,.,.,-1,-1,-1,-1,-1,-1,-3,21,34.4,.,50.8,39,63,47,.,.,.,.,-1,-1,-1,21,33,42,-1,-1,-1,22.6,35.9,-1,59.1,54,64,63
"180901",17.3,8.5,-1,-2,19,43,35,15.4,0,.,-2,17,33,33,18,41,33,17.1,14.3,.,-2,44,44,56,17,0,.,-2,-3,40,17,.,.,.,.,-1,-1,-1,-1,-1,-1,17.4,6.1,-1,-2,12,42,29,.,.,.,.,-1,-1,-1,18,41,33,-3,25,-3,17.8,12.1,-1,-2,23,45,39
"180902",21.8,33.3,-1,-2,65,78,73,-1,-1,.,-2,-1,-1,-1,43,57,57,22.1,46.7,.,-2,79,79,93,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,21.5,16.7,-1,-2,50,77,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.6,39.1,-1,-2,77,87,82
"180903",-1,-1,.,42.9,14,29,43,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"180904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"181901",20.8,20.8,966,61.1,40,53,64,.,.,.,-1,-1,-1,-1,33,60,44,20.4,13.6,922,63.8,41,43,72,.,-1,-1,33.3,36,36,42,.,.,.,-1,-1,-1,-1,-1,-1,-1,21.1,30.3,1028,57.9,38,64,55,.,-1,-1,-1,-1,-1,-1,9,8,30,-1,-1,-1,20.8,22.2,971,65.5,41,55,67
"181905",22.9,25.5,997,58,58,68,76,.,.,.,.,-1,-1,-1,58,69,67,21.7,24.1,981,69,63,67,85,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,27.3,1020,47.8,53,69,67,.,-1,-1,-1,-1,-1,-1,25,23,58,-1,-1,-1,22.9,25,1000,56.5,58,67,76
"181906",15.8,4.1,806,93.3,23,35,46,-1,1.8,762,91.8,17,25,39,15,25,36,-1,2.1,789,88.9,18,25,46,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,6.1,823,98,29,45,47,.,.,.,.,-1,-1,-1,9,16,34,-1,-1,-1,-1,7.9,872,95,34,51,61
"181907",20.3,13,927,53.5,33,47,49,.,.,.,.,-1,-1,-1,30,44,49,19.5,6.4,896,59.1,27,40,52,-1,11.1,1003,69.2,50,67,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21.7,972,47.6,39,55,46,-1,-1,-1,-1,-1,-1,-1,15,30,38,-3,10,20,20.1,12.6,919,52.3,31,46,47
"181908",20.2,20.8,956,57.6,46,58,64,-1,8.3,838,-2,50,62,67,23,40,38,20.9,16.9,953,58.4,44,52,69,-1,16.7,942,54.5,33,45,44,.,.,.,-1,-1,-1,-1,-1,-1,-1,18.9,24.2,958,56.9,48,62,59,.,-1,-1,-1,-1,-1,-1,7,14,36,13,16,21,20.9,21.9,968,54.4,46,58,64
"182901",19.5,25,935,80,27,47,40,.,.,.,.,-1,-1,-1,40,60,40,19.5,28.6,933,100,43,71,43,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,20,-1,62.5,13,25,38,.,.,.,.,-1,-1,-1,-3,-3,20,-1,-1,-1,19.5,25,935,80,27,47,40
"182902",19.5,12.5,-1,44.4,56,56,89,.,.,.,.,-1,-1,-1,60,60,-4,-1,0,-1,41.7,58,58,92,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,83,.,.,.,.,-1,-1,-1,38,38,85,-1,-1,-1,20.2,16.7,-1,37.5,56,56,88
"182903",20.9,15.5,925,52.6,34,54,53,.,14.3,857,87.5,38,50,67,17,31,45,20.1,14.1,902,61,34,47,55,-1,0,844,45.2,19,41,49,.,.,.,-1,-1,-1,-1,-1,-1,-1,21.9,17.9,964,42.9,35,61,51,.,.,.,-1,-1,-1,-1,4,14,40,-1,-1,40,21.5,19.5,953,53.5,39,58,54
"182904",22,23.8,953,67.7,42,61,58,.,.,.,.,-1,-1,-1,29,57,57,21.9,23.1,970,72.2,53,65,71,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,22,25,-1,61.5,29,57,43,.,.,.,.,-1,-1,-1,18,45,36,-1,-1,-1,22,23.8,953,75,45,66,62
"182905",-1,-1,.,42.9,11,56,22,.,.,.,.,-1,-1,-1,-3,33,17,-1,-1,.,-1,-3,33,17,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-3,20,20,-1,-1,-1,-1,-1,.,-1,-3,40,20
"182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"183801",-1,-1,.,7.5,30,47,43,.,.,.,-1,-1,-1,-1,40,40,40,-1,-1,.,12,26,40,37,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,0,36,58,55,.,.,.,.,-1,-1,-1,29,33,43,-1,-1,-1,-1,-1,.,8.3,26,45,41
"183901",20.8,23.1,-1,68.4,50,67,58,-1,-1,.,-1,-1,-1,-1,-1,-1,40,20.6,20,-1,62.5,50,50,56,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,21,25,.,72.7,50,80,60,.,.,.,.,-1,-1,-1,14,29,38,-1,-1,-1,21,25,-1,75,60,67,67
"183902",18.8,12.9,986,73.3,37,52,51,16.3,0,-1,82.5,21,35,34,20,35,33,19.3,12.5,995,71.4,37,49,57,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18.3,13.3,-1,75,37,54,45,.,.,.,.,-1,-1,-1,15,30,36,-1,-1,-1,20.5,20.4,1007,67.1,46,61,62
"183904",20.5,20,.,52.6,50,50,74,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,20,.,62.5,63,63,89,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.6,20,.,45.5,40,40,60,.,.,.,.,-1,-1,-1,20,20,60,-1,-1,-1,20.5,20,.,52.6,50,50,74
"184801",-1,0,888,12.5,25,33,39,.,.,.,.,-1,-1,-1,17,25,33,-1,-1,-1,16,19,25,38,.,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,8.7,33,43,42,.,.,.,.,-1,-1,-1,21,24,37,-1,-1,-1,-1,0,888,14,30,40,43
"184901",17,11.1,856,27.3,9,36,21,.,.,.,.,-1,-1,-1,-3,25,-3,-1,20,-1,33.3,14,29,29,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.2,5,42,16,.,.,.,.,-1,-1,-1,-3,27,14,-1,-1,-1,-1,16.7,832,20.7,7,31,21
"184902",20.6,25.7,1010,57.7,44,59,57,.,.,.,.,-1,-1,-1,31,63,42,20.3,30,1030,54.3,37,53,60,.,16.7,978,66.7,67,78,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.7,22,993,60.8,51,65,55,.,-1,-1,-1,-1,-1,-1,17,25,39,-1,-1,17,20.6,27,1014,57.1,43,58,56
"184903",21.1,31.9,1044,49.3,49,66,64,-1,-1,-1,28.6,8,46,23,35,58,48,21.1,28.9,1040,51.1,49,62,70,17.8,5.6,892,45,32,50,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,35.2,1048,47.6,49,70,58,-1,-1,-1,42.9,57,57,86,25,42,48,-1,-3,-3,21.5,34.6,1058,50.8,52,69,67
"184904",20.5,23.5,995,35.4,32,64,35,.,.,.,-1,-1,-1,-1,44,50,44,22,33.3,1039,44.4,35,62,41,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,-1,23.8,27,69,25,.,.,.,.,-1,-1,-1,-3,43,-3,-1,-1,-1,20.5,23.5,995,37.8,30,65,33
"184907",23.3,46.3,1071,80.2,61,77,66,-1,-1,-1,20,-1,-1,-1,30,45,35,23.6,48.1,1067,84.9,66,80,72,23.8,50,1047,64,57,61,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,44.6,1075,76,57,75,61,-1,-1,-1,-1,-1,-1,-1,20,42,28,22,40,18,23.4,45.8,1071,82.2,62,78,67
"184908",22.8,30.4,1073,41.1,41,55,59,.,.,.,.,-1,-1,-1,67,83,57,25,30.8,1061,41.9,42,48,64,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,21,30,1106,40,40,64,52,.,.,.,.,-1,-1,-1,6,12,32,-1,-1,-1,23.1,31.8,1081,43.1,42,58,60
"184909",20.8,15.2,1007,70.2,61,81,63,.,.,.,.,-1,-1,-1,-1,-1,-1,23.4,22.2,1009,69.2,64,80,65,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.1,6.7,1001,71.4,57,82,59,.,.,.,.,-1,-1,-1,11,30,27,-1,-1,-1,20.8,15.2,1007,71.7,62,80,64
"184911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"185901",16.6,0,.,53.3,13,40,43,.,.,.,.,-1,-1,-1,15,42,42,16.6,0,.,50,6,19,50,16.7,0,.,51.7,14,41,41,.,.,.,.,-1,-1,-1,-1,-1,-1,16.6,0,.,57.1,21,64,36,.,.,.,.,-1,-1,-1,-3,22,39,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"185902",20.9,28.6,-1,95.5,57,61,83,.,.,.,.,-1,-1,-1,-1,-1,-1,21.4,40,-1,90.9,64,64,-4,18.2,0,.,100,40,60,80,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,18.2,.,100,50,58,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.7,37.5,-1,94.1,61,61,83
"185903",19.2,12.5,-1,77.8,41,52,59,-1,-1,.,-1,-1,-1,-1,34,47,50,19.1,10.8,.,86,47,58,67,17.9,4,-1,64.1,33,45,50,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,19.6,15.8,-1,65.5,33,43,48,.,.,.,.,-1,-1,-1,11,26,29,-1,-1,-1,20.6,18.5,.,90,53,60,71
"185904",20.3,14.3,-1,70,60,60,60,.,.,.,.,-1,-1,-1,63,63,63,20.2,16.7,-1,85.7,71,71,71,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.3,16.7,-1,100,83,83,83
"186901",20.7,25,938,72.7,58,75,67,.,.,.,.,-1,-1,-1,-1,-1,-1,20.2,20,-1,83.3,67,83,83,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,50,67,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.8,33.3,-1,85.7,63,75,63
"186902",17.8,4.3,884,42.6,38,51,58,.,-1,-1,-1,-1,-1,-1,35,46,55,16.3,3.7,863,46.6,33,38,67,17.1,6.5,857,38.3,33,47,54,.,.,.,.,-1,-1,-1,-1,-1,-1,19.2,5.3,911,38,44,67,49,.,.,.,.,-1,-1,-1,8,19,30,-1,-1,-1,-1,0,942,53.8,57,71,71
"186903",18.8,0,837,60.9,43,48,77,.,.,.,.,-1,-1,-1,17,17,86,18.6,0,804,71.4,54,62,79,-1,-1,-1,22.2,25,38,78,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.4,25,25,75,-1,-1,-1,-1,-1,-1,-1,11,11,56,-1,-1,-1,19.2,0,-1,84.6,50,50,75
"187901",18.9,10.5,966,76,42,50,77,.,.,.,.,-1,-1,-1,43,57,71,-1,0,911,66.7,25,33,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,19.3,18.2,1029,84.6,57,64,71,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,6.3,951,84.2,45,50,80
"187903",16.4,0,738,85.7,14,36,21,-1,-1,-1,-2,-1,-1,-1,25,63,25,17.2,0,-1,100,29,43,43,15.6,0,-1,75,13,50,13,.,.,.,.,-1,-1,-1,-1,-1,-1,15.6,0,-1,71.4,-3,29,-3,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"187904",16.6,5.3,858,79.2,28,43,53,15.4,0,723,90.9,18,27,42,12,32,46,16.3,0,819,85.2,27,35,63,16.1,14.3,-1,58.3,17,42,42,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,17.1,13.3,908,71.4,30,55,40,.,.,.,.,-1,-1,-1,15,22,54,-1,-1,-1,17.6,5,923,80,39,52,65
"187906",20.6,25,926,50,33,47,60,-1,-1,-1,-1,-1,-1,-1,23,38,54,-1,-1,-1,50,14,43,57,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,63,.,.,.,.,-1,-1,-1,11,22,44,-1,-1,-1,-1,-1,-1,40,33,44,67
"187907",19.4,12.6,941,58.9,27,40,50,18,8.3,933,57.1,18,23,52,20,31,40,19,13.5,941,62.7,23,35,57,17.8,10,905,45.5,15,38,35,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,19.8,11.8,940,55.4,30,45,44,.,.,.,.,-1,-1,-1,4,15,38,-1,-1,20,19.9,13.8,947,60.6,30,44,52
"187910",19.8,8.3,951,61.5,44,50,63,.,.,.,-1,-1,-1,-1,36,40,57,19.7,11.8,944,73.9,41,50,64,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,0,962,43.8,50,50,62,.,.,.,.,-1,-1,-1,19,17,47,-1,-1,-1,19.7,8.7,951,65.7,47,50,65
"188801",-1,-1,.,1.7,13,26,32,.,.,.,.,-1,-1,-1,13,31,40,.,.,.,0,17,23,39,.,.,.,0,18,33,36,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,3.8,10,30,25,.,.,.,-1,-1,-1,-1,10,26,32,-1,-1,-1,-1,-1,.,2.4,12,24,31
"188901",20,26.8,1044,59.7,46,59,63,16.8,5.3,927,65.5,24,34,47,30,44,52,20,24.5,1021,58.2,47,57,66,18,9.7,976,47.5,32,45,53,.,.,.,-1,-1,-1,-1,-3,22,-3,20,29.1,1070,61.2,45,61,61,20,28.3,1058,84.1,59,76,68,22,38,47,8,16,22,21.8,37.1,1060,63.8,56,69,71
"188902",21.2,26.5,1018,66.2,43,52,62,.,.,.,.,-1,-1,-1,38,52,55,20.9,19.2,-1,57.8,43,53,58,19.8,16.7,-1,60,22,33,56,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,21.6,34.8,-1,79.3,43,50,67,.,-1,-1,-2,-1,-1,-1,-3,10,32,-1,-1,-1,21.6,30,1017,64.5,46,55,61
"188903",18.2,6.1,-1,94.3,25,42,50,-1,-1,.,-1,-1,-1,-1,13,27,38,18.4,9.5,-1,-2,25,35,59,18,0,.,88.9,50,-4,43,.,.,.,.,-1,-1,-1,-1,-1,-1,17.8,0,.,75,25,50,38,-1,-1,-1,-2,-1,-1,-1,-3,-3,13,-1,-1,17,18.4,4.8,.,87.5,19,31,52
"188904",21.7,36.8,1039,69.1,53,66,65,.,.,.,.,-1,-1,-1,43,63,57,23.2,40,1071,55.6,44,56,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,21.1,35.7,1024,75.7,57,70,60,.,.,.,.,-1,-1,-1,9,25,45,-1,-1,-1,21.6,36.1,1036,72,54,67,65
"189901",15.9,5.3,977,90.5,32,64,36,.,.,.,.,-1,-1,-1,25,63,38,14,0,-1,-2,44,44,56,16.2,7.1,978,82.4,35,71,41,.,.,.,.,-1,-1,-1,-1,-1,-1,18.5,14.3,-1,53.8,23,77,23,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,20,40,20
"189902",16.6,3.1,896,91.5,38,58,49,.,.,.,.,-1,-1,-1,34,59,47,16.5,2.7,894,-2,39,64,47,16.4,3.2,889,89.9,37,58,48,.,.,.,.,-1,-1,-1,-1,-1,-1,16.7,3.6,900,80,36,52,52,-1,-1,-1,-2,-1,-1,-1,13,35,17,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"190903",19.7,22.9,1061,65.8,40,52,55,-1,-1,.,-2,-1,-1,-1,25,45,50,20.8,34.6,-1,63.4,40,51,55,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18.4,9.1,-1,68.8,40,53,55,.,-1,-1,-2,-1,-1,-1,5,19,29,-1,-1,-1,20.2,24.4,1090,61.2,42,53,55
"191901",22,30.6,1054,64.3,52,62,65,-1,-1,-1,50,17,17,67,16,15,39,21.9,29.2,1045,64.6,53,61,69,20.2,10.5,984,40.4,28,32,60,-1,-1,-1,42.9,60,60,80,-1,-1,-1,22.1,32.2,1063,63.9,50,63,61,-1,-1,-1,-1,-1,-1,-1,14,20,36,-3,10,11,22.1,31.8,1058,67.4,55,66,66
"192901",19,9.7,-1,63.3,36,51,51,-1,-1,.,-1,-1,-1,-1,33,56,33,19.1,11.8,.,81,50,55,70,18.4,0,-1,67.9,36,46,54,.,.,.,.,-1,-1,-1,-1,-1,-1,18.9,7.1,-1,50,26,48,37,.,.,.,.,-1,-1,-1,10,10,40,-1,-1,-1,20.6,27.3,-1,55,41,65,53
"193801",-1,16.7,718,100,17,67,17,.,-1,-1,-1,-1,-1,-1,17,67,17,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,17,67,17,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1
"193902",20.7,26.7,-1,93.8,44,69,50,.,.,.,.,-1,-1,-1,80,80,80,21.5,12.5,-1,88.9,50,88,50,-1,-1,-1,-2,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,19.9,42.9,.,100,38,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,30,-1,76.9,50,67,58
"194902",18.9,13.3,-1,71.4,27,57,39,-1,-1,.,-2,-1,-1,-1,33,67,42,17.3,0,.,75,25,38,50,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.9,22.2,-1,69.2,29,67,33,.,.,.,.,-1,-1,-1,14,25,14,-1,-1,-1,19.3,15.4,-1,76.5,32,63,45
"194903",20.3,26.2,-1,76.4,47,58,59,-1,-1,.,-1,-1,-1,-1,57,71,64,21.7,32,-1,86.2,63,70,73,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18.2,17.6,.,65.4,31,45,45,-1,-1,.,-1,-1,-1,-1,27,33,47,-1,-1,-1,20.4,25.6,-1,78,51,58,62
"194904",20,20.6,-1,61.8,32,45,46,18.3,6.7,.,57.7,13,22,35,8,21,29,20.1,21.7,-1,60.5,35,46,50,-1,-1,-1,50,17,50,33,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.6,18.2,.,64.7,25,44,38,-1,-1,.,-1,-1,-1,-1,-3,16,11,-1,-1,-1,21,26.7,.,71.4,58,70,63
"194905",20.9,17.6,-1,58.6,32,47,39,-1,-1,.,-1,-1,-1,-1,10,18,20,19.1,0,-1,66.7,21,31,21,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,23.6,42.9,.,50,43,64,57,.,.,.,.,-1,-1,-1,-3,-3,33,-1,-1,-1,21.1,20,-1,55.6,35,50,42
"195901",16.1,4.8,838,37.5,13,26,33,.,-1,-1,-1,-1,-1,-1,11,28,32,17.5,10,836,35.1,10,15,30,16.1,5,831,39.2,13,27,32,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,840,40,16,37,35,.,-1,-1,-1,-1,-1,-1,-3,8,18,-1,-1,-1,.,.,.,0,-3,17,33
"195902",18,0,932,90,70,80,70,.,.,.,.,-1,-1,-1,70,80,70,-1,-1,-1,-1,-1,-1,-1,17.3,0,-1,87.5,75,75,75,.,.,.,.,-1,-1,-1,-1,-1,-1,20.2,0,-1,83.3,67,83,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"196901",17.6,16.7,-1,85.7,43,57,57,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"196902",19.2,20.8,1074,-2,36,48,56,.,.,.,-1,-1,-1,-1,17,17,67,18.4,8.3,-1,-2,29,36,50,17.4,0,-1,-2,23,38,46,.,.,.,.,-1,-1,-1,-1,-1,-1,20,33.3,-1,100,42,58,60,.,.,.,.,-1,-1,-1,21,26,42,11,11,33,20.5,35.7,-1,100,50,61,68
"196903",18.8,16.1,918,59.6,28,50,34,-1,-1,.,33.3,-3,44,-3,8,27,8,18.3,10,-1,41.7,21,24,37,17.6,16.7,891,52.2,25,52,30,.,.,.,.,-1,-1,-1,-1,-1,-1,19.1,19,986,75,32,69,32,.,.,.,.,-1,-1,-1,5,17,10,-1,-1,-1,20.1,18.8,-1,80,40,50,50
"197902",19.6,9.1,.,100,36,50,36,.,.,.,.,-1,-1,-1,-1,-1,-1,18.4,0,.,100,20,33,20,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,16.7,.,100,50,67,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,9.1,.,100,36,50,36
"198901",17.8,14.3,869,90.3,35,74,42,15,0,-1,-2,-3,57,14,-3,56,11,19.1,18.8,891,100,53,87,60,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,16.3,8.3,829,80,19,63,25,.,.,.,.,-1,-1,-1,11,63,21,-1,-1,-1,19.3,21.1,913,79.2,48,83,52
"198902",-1,-1,-1,36.4,-3,50,-3,-1,-1,-1,44.4,-3,63,-3,-3,50,-3,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-3,43,-3,.,.,.,.,-1,-1,-1,-3,38,-3,-1,-1,-1,.,.,.,-1,-1,-1,-1
"198903",21.1,28.6,968,65.6,57,77,64,-1,-1,-1,66.7,14,43,25,36,64,42,23.2,38.9,1041,75,87,96,87,-1,-1,-1,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.5,20.8,922,60,40,67,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,-1,-1,20.7,24.2,977,62.3,60,81,68
"198905",18.4,14.3,859,42,19,29,33,17.6,13.3,841,48.4,17,29,29,18,27,27,18.8,20,858,41.7,19,27,33,-1,-1,-1,23.5,25,25,38,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,-1,42.9,17,33,31,.,.,.,.,-1,-1,-1,5,4,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"198906",-1,28.6,1032,33.3,29,71,43,.,.,.,.,-1,-1,-1,23,69,31,-1,33.3,-1,46.2,31,69,38,-1,-1,-1,30,30,80,40,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,12.5,25,75,50,.,.,.,.,-1,-1,-1,-3,50,17,-1,-1,-1,-1,-1,-1,36.4,27,64,45
"199901",22.2,39.1,1050,73.3,61,76,71,18.7,11.9,919,75,42,50,61,31,56,49,22.3,35.5,1049,74.2,62,73,75,19.7,22.7,968,53.7,42,61,60,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,22,42.2,1052,72.1,61,78,67,22.6,33.3,1041,94.7,61,78,78,25,42,45,-3,21,19,22.6,43.4,1072,75.4,66,80,73
"199902",21.3,26.7,988,38.5,55,69,65,-1,0,844,42.1,15,54,38,49,70,55,22.8,24.1,984,43.5,59,71,73,20.6,20,940,26.3,50,76,56,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,30.6,995,32.7,50,67,57,.,-1,-1,-1,-1,-1,-1,29,40,51,-1,17,29,22.1,30.2,1008,40.9,59,67,71
"200901",21.7,34.2,-1,82.6,54,65,79,.,.,.,-1,-1,-1,-1,27,60,60,20.6,23.8,-1,80.8,44,52,75,18.9,12.5,.,57.1,50,67,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.1,47.1,-1,85,68,84,84,.,.,.,.,-1,-1,-1,22,33,63,-1,-1,-1,22.3,37.9,-1,100,60,67,84
