DISTRICT,DA0CA06R,DA0CC06R,DA0CS06R,DA0CT06R,DACRB06R,DACRM06R,DACRR06R,DB0CA06R,DB0CC06R,DB0CS06R,DB0CT06R,DBCRB06R,DBCRM06R,DBCRR06R,DECRB06R,DECRM06R,DECRR06R,DF0CA06R,DF0CC06R,DF0CS06R,DF0CT06R,DFCRB06R,DFCRM06R,DFCRR06R,DH0CA06R,DH0CC06R,DH0CS06R,DH0CT06R,DHCRB06R,DHCRM06R,DHCRR06R,DI0CA06R,DI0CC06R,DI0CS06R,DI0CT06R,DICRB06R,DICRM06R,DICRR06R,DLCRB06R,DLCRM06R,DLCRR06R,DM0CA06R,DM0CC06R,DM0CS06R,DM0CT06R,DMCRB06R,DMCRM06R,DMCRR06R,DP0CA06R,DP0CC06R,DP0CS06R,DP0CT06R,DPCRB06R,DPCRM06R,DPCRR06R,DRCRB06R,DRCRM06R,DRCRR06R,DSCRB06R,DSCRM06R,DSCRR06R,DW0CA06R,DW0CC06R,DW0CS06R,DW0CT06R,DWCRB06R,DWCRM06R,DWCRR06R
"181905",19.4,22.4,964,69,48,70,56,.,.,.,.,.,.,.,60,82,64,-1,25.7,964,77.8,48,66,60,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,17.4,963,59,47,76,50,.,-1,-1,-1,-1,-1,-1,0,40,25,0,33,17,-1,21.2,967,67.5,47,71,55
"181906",16.5,10.6,853,68.5,20,37,35,15.5,2,771,73.1,4,22,24,3,29,19,17.3,5.7,849,86.9,20,37,47,.,-1,-1,33.3,20,40,20,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.6,18.8,860,50.8,19,38,24,.,.,.,-1,.,.,.,4,15,20,0,0,0,-1,21.9,976,65.3,39,57,51
"181907",20.3,17.6,935,61.5,29,42,46,.,.,.,.,.,.,.,19,36,38,20.4,13.3,919,69.2,29,35,49,-1,-1,966,-1,33,50,50,-1,-1,-1,-1,-1,-1,-1,.,.,.,20,24.5,958,52.5,29,53,42,-1,-1,-1,-1,-1,-1,-1,4,18,23,0,11,14,20.1,17.1,933,57.5,28,41,45
"181908",21.2,23.1,977,64.1,40,48,67,.,-1,-1,20,0,0,17,29,33,58,20.5,18.1,972,63.7,39,42,73,.,-1,-1,42.9,17,33,83,-1,-1,-1,-1,-1,-1,-1,.,.,.,21.6,28.2,981,64.5,40,55,62,.,-1,-1,-1,-1,-1,-1,10,15,51,7,6,35,21.3,23.7,971,63.6,41,50,68
"182901",19.1,10,790,100,22,56,44,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,18.5,14.3,-1,-2,17,67,17,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,19.3,12.5,.,100,25,50,50
"182902",-1,-1,-1,30.8,64,64,86,.,.,.,.,.,.,.,64,64,82,.,-1,-1,25,63,63,88,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,40,67,67,83,.,.,.,-1,-1,-1,-1,40,40,80,-1,-1,-1,-1,-1,-1,33.3,60,60,90
"182903",18.2,15.3,927,50,20,45,32,17.2,10,862,83.3,29,43,36,16,42,29,17.8,14.6,917,49,21,42,35,-1,0,855,30.4,11,30,25,.,.,-1,-1,-1,-1,-1,-1,-1,-1,18.9,16.2,940,51.4,20,49,28,.,.,.,.,.,.,.,6,21,20,0,10,10,19.6,19.7,949,55.5,23,51,34
"182904",19.1,13,1021,74.2,32,55,58,.,.,.,.,.,.,.,22,44,44,19.7,15.4,986,76.5,41,53,71,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,19.3,10,-1,71.4,21,57,43,.,.,.,.,.,.,.,0,14,29,-1,-1,-1,19.4,15,1079,74.1,37,59,63
"182905",21.7,50,.,50,18,27,45,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,50,17,17,67,-1,.,.,0,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,50,20,40,20,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,20.6,50,.,85.7,29,43,43
"182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"183801",.,.,.,0,8,20,17,.,.,.,-1,.,.,.,0,0,20,.,.,.,0,17,22,33,.,.,.,-1,.,-1,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,0,0,17,0,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,0,8,21,17
"183901",20.2,20,.,55.6,22,39,50,.,.,.,-1,-1,-1,-1,0,14,57,-1,-1,.,60,0,0,60,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,21.7,28.6,.,53.8,31,54,46,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,21.1,25,.,61.5,31,54,46
"183902",20.8,27.7,1125,66.9,34,43,58,17,0,.,80,9,14,34,6,16,22,20.8,26,1141,66.7,36,41,66,-1,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,20.8,29.4,1090,67.1,32,46,49,.,.,.,.,.,.,.,3,8,35,-1,-1,-1,22.4,39.4,1135,63.4,42,53,66
"183904",18.2,0,905,85.7,21,50,36,.,.,.,.,.,.,.,-1,-1,-1,18.6,0,-1,100,40,60,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.8,0,-1,77.8,11,44,22,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,18.2,0,905,85.7,21,50,36
"184801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"184901",-1,20,929,40,15,30,26,.,.,.,.,.,.,.,0,30,20,-1,16.7,1003,37.5,19,25,38,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,-1,-1,44.4,9,36,9,.,.,.,.,.,.,.,5,21,16,-1,-1,-1,-1,22.2,960,39.1,16,32,28
"184902",20,22.4,969,46.7,32,46,57,.,.,.,.,.,.,.,31,48,51,20.7,18.3,947,51.7,32,41,66,.,-1,-1,16.7,29,36,64,-1,-1,-1,80,33,33,67,-1,-1,-1,19.1,28.9,1008,40.4,32,53,46,.,.,.,.,.,.,.,6,13,34,20,55,23,20.1,21.1,969,48.1,32,48,56
"184903",21.5,28.9,1032,50,41,60,58,.,-1,-1,60,-1,-1,-1,32,51,50,21.1,29.2,1021,53,44,57,66,-1,11.8,979,38.6,23,37,44,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28.7,1044,46.3,38,62,48,-1,-1,-1,50,-1,-1,-1,11,28,28,-1,-1,-1,21.7,31.7,1040,50.3,44,63,60
"184904",-1,25,1012,33.9,42,52,57,.,.,.,.,.,.,.,0,0,33,-1,36.4,1030,40.7,30,43,63,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,11.1,988,28.1,52,59,52,.,.,.,.,.,.,.,9,9,33,.,.,-1,-1,25,1012,36.4,43,53,58
"184907",22.9,38.8,1058,77.7,49,63,62,.,.,.,-1,.,-1,.,20,33,50,23.6,37.9,1055,80.5,52,57,70,-1,55.6,1072,52.9,50,63,75,-1,.,-1,.,-1,-1,-1,-1,-1,-1,22.5,40.2,1061,74.5,46,67,54,-1,-1,-1,-1,-1,-1,-1,10,16,33,14,13,25,23,39.9,1059,77.4,50,63,61
"184908",21.1,24.1,1007,60.4,38,59,44,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,999,71.4,29,43,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.4,28.6,1015,51.9,44,71,43,.,.,.,.,.,.,.,27,25,50,-1,-1,-1,21.3,21.4,981,60.9,35,57,42
"184909",21.5,33.3,1025,62.3,38,73,40,.,.,.,.,.,.,.,-1,-1,-1,20.6,37.5,1003,72.7,40,71,40,.,.,.,.,.,.,.,.,.,-1,.,.,.,.,.,.,.,22,29.4,1045,54.8,36,75,39,.,.,.,.,.,.,.,20,44,27,-1,-1,-1,21.4,31.3,998,60.4,38,73,40
"184911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"185901",17.8,7.7,.,56.5,19,48,29,.,.,.,.,.,.,.,20,50,30,18,0,.,75,17,25,33,17.5,8.3,.,60,21,47,26,.,.,.,.,.,.,.,.,.,.,-1,-1,.,36.4,22,78,22,.,.,.,.,.,.,.,8,23,15,.,.,.,-1,-1,.,-1,-1,-1,-1
"185902",18.6,4.3,-1,76.7,22,47,33,.,.,.,.,.,.,.,13,47,27,18.8,0,-1,66.7,19,38,41,17.6,0,.,60,19,38,41,.,.,.,.,.,.,.,.,.,.,18.5,7.7,.,86.7,25,56,25,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19.3,7.1,-1,93.3,25,56,25
"185903",18.9,11.8,-1,79.7,32,44,48,.,.,.,.,.,.,.,25,35,49,19,13.3,-1,85.7,39,45,59,18.1,9.1,.,68.8,26,37,47,.,.,.,.,.,.,.,-1,-1,-1,18.9,9.5,.,72.4,23,43,37,.,.,.,.,.,.,.,5,15,30,-1,-1,-1,20.1,17.6,-1,-2,47,65,53
"185904",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,.,-1,-1,-1,-1
"186901",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1
"186902",17.5,9.4,867,48.9,21,36,41,.,-1,.,-1,-1,-1,-1,12,20,36,15.8,9.1,866,49.3,19,35,42,15.8,7.4,852,52.4,20,35,39,.,.,.,.,.,.,.,.,.,.,20.2,9.7,868,48.4,22,37,40,.,.,.,-1,-1,-1,-1,2,10,14,0,0,0,-1,22.2,930,34.6,25,43,45
"186903",20.2,15.8,-1,57.6,38,47,72,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.3,12.5,.,53.3,40,47,80,-1,-1,-1,23.1,8,25,50,.,.,.,.,.,.,.,.,.,.,20.1,18.2,-1,61.1,35,47,65,.,.,.,.,.,.,.,0,0,60,.,.,.,19.9,20,-1,78.9,58,63,84
"187901",19.3,16,993,-2,46,54,58,.,.,.,.,.,.,.,33,56,33,18.3,15.4,945,-2,45,45,64,.,.,.,.,.,.,.,-1,-1,-1,-2,-1,-1,-1,.,.,.,20.3,16.7,1050,100,46,62,54,.,.,.,.,.,.,.,0,0,17,-1,-1,-1,20.4,18.2,987,-2,55,65,70
"187903",15,0,-1,46.7,7,21,13,-1,-1,-1,66.7,17,17,14,0,14,13,-1,-1,-1,42.9,0,17,0,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,50,13,25,22,.,.,.,.,.,.,.,0,22,10,-1,-1,-1,-1,-1,.,40,-1,-1,-1
"187904",17.9,14.6,923,80.4,22,32,41,14.2,0,-1,70,0,0,25,13,25,32,17.2,13,964,92,27,38,55,15.9,10,-1,66.7,20,47,33,.,.,.,.,.,.,.,.,.,.,18.3,16.7,878,69.2,17,25,24,.,.,.,.,.,.,.,6,12,35,-1,-1,0,20.8,20.8,923,92.3,33,38,52
"187906",-1,-1,.,40,0,22,13,-1,-1,.,-1,-1,-1,-1,0,25,14,-1,-1,.,40,-1,20,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,40,-1,-1,-1,.,.,.,.,.,.,.,0,25,14,.,.,.,-1,-1,.,33.3,0,0,0
"187907",18.7,18.6,951,62.8,31,44,50,-1,7.7,838,72.2,6,6,25,17,26,40,20.4,18.3,947,65.2,32,40,57,.,40,912,26.3,28,44,33,.,-1,-1,-1,-1,-1,-1,.,.,.,17.4,18.9,957,60.2,31,47,44,-1,-1,-1,60,-1,-1,-1,11,17,37,20,13,29,19.2,19.1,971,66.4,34,47,56
"187910",18.6,9.1,841,64.7,9,42,26,-1,-1,.,-1,-1,-1,-1,7,27,25,18.9,15.4,-1,76.5,13,25,41,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,17.8,0,872,52.9,6,59,12,-1,-1,.,-1,-1,-1,-1,5,36,18,-1,-1,-1,18.3,10.5,834,63.3,10,40,29
"188801",-1,-1,.,2.9,4,7,10,.,.,.,-1,-1,-1,-1,0,10,10,-1,-1,.,3.6,5,10,14,-1,-1,.,4.8,14,13,25,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,6,11,11,.,.,.,-1,-1,.,2.2,0,6,5
"188901",19.9,27.7,1045,60.4,38,52,54,17.2,5.8,960,57,18,26,42,18,34,36,19.8,25.4,1025,62.6,39,49,60,17.4,10.1,950,45.7,21,38,40,19.8,-1,-1,-1,-1,-1,-1,0,10,0,19.9,30.5,1068,57.8,36,57,48,17,20.6,1054,82.9,43,55,53,22,37,43,9,22,22,21.6,37,1064,65,48,63,62
"188902",20.4,23.3,987,66.2,29,43,44,.,.,.,.,.,.,.,15,31,23,21.2,27.3,954,66.7,32,35,58,18.4,-1,.,44.4,22,33,44,.,.,.,.,.,.,.,.,.,.,19.6,19,-1,65.6,25,50,31,.,-1,-1,-1,-1,-1,-1,4,13,26,-1,-1,-1,20.7,27,1017,67.3,30,45,43
"188903",18.4,6.3,.,94.1,20,34,53,-1,-1,.,-2,-1,-1,-1,18,35,47,18.3,4.5,.,100,27,36,55,16.4,0,.,81.8,18,18,45,.,.,.,.,.,.,.,.,.,.,18.5,10,.,83.3,8,31,50,-1,-1,.,-1,-1,-1,-1,0,0,40,.,.,-1,19.8,11.8,.,85,24,33,62
"188904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"189901",18.5,10.5,-1,67.9,41,63,43,.,.,.,.,.,.,.,35,59,39,17.8,0,-1,63.6,30,50,30,17.6,0,-1,60,38,58,40,.,.,.,.,.,.,.,-1,-1,-1,18.8,16.7,-1,70.6,47,71,50,.,.,.,.,.,.,.,14,36,20,.,.,-1,-1,-1,.,-1,-1,-1,-1
"189902",15.5,1.8,842,82.6,4,32,15,.,.,.,.,.,.,.,5,29,16,15.9,2.9,834,87.5,5,26,15,15.3,1.8,843,82.6,4,32,15,.,.,.,.,.,.,.,0,10,0,15,0,861,75.9,3,41,14,.,.,.,.,.,.,.,0,13,7,-1,-1,-1,.,.,.,.,.,.,.
"190903",20.8,27.3,1073,43.4,18,33,21,-1,-1,.,-1,-1,-1,-1,4,19,7,21.1,27.8,-1,51.4,22,33,22,-1,-1,.,20,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,20.6,26.7,-1,36.6,15,33,20,.,.,.,.,.,.,.,4,9,9,-1,-1,-1,21.1,30,1073,44.1,19,30,21
"191901",21.6,34.1,1018,70.8,40,59,52,.,-1,-1,-1,20,60,40,18,40,39,21.7,32.7,1002,73.7,45,57,60,20.1,18.5,1048,58.7,23,49,42,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,21.8,35.6,1040,67.7,36,61,44,-1,16.7,-1,66.7,33,33,83,13,26,30,6,6,15,21.9,35.8,1023,71.9,43,60,52
"192901",20,12.9,940,67.4,30,44,44,.,.,-1,-1,-1,-1,-1,17,37,17,18.8,0,893,69.2,26,48,41,-1,0,796,47.4,13,24,22,.,.,.,.,.,.,.,.,-1,.,22.1,30.8,997,65,35,41,48,.,-1,-1,-1,-1,-1,-1,0,19,0,0,0,0,19.8,19,1019,87.5,46,58,67
"193801",.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1
"193902",20.6,6.7,882,100,36,57,50,.,.,.,.,.,.,.,33,56,44,20.6,11.1,-1,-2,43,71,57,-1,0,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,.,.,.,20.6,0,-1,75,29,43,43,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,21,12.5,-1,80,44,56,56
"194902",19.1,12.5,.,84.2,40,48,48,-1,-1,.,-1,-1,-1,-1,50,44,44,19.4,14.3,.,100,43,50,43,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,.,.,-1,-1,-1,.,40,33,43,57,.,.,.,.,.,.,.,-1,20,20,-1,-1,-1,19.4,14.3,.,82.4,39,47,44
"194903",18.9,18.2,-1,86.8,34,55,47,-1,-1,-1,-1,-1,-1,-1,8,50,33,18.9,11.5,-1,100,35,50,46,-1,-1,.,-2,.,.,.,-1,.,.,.,.,.,.,.,.,.,19,42.9,.,58.3,33,67,50,.,.,.,.,.,.,.,25,42,42,.,.,.,19.5,21.4,-1,82.4,38,56,50
"194904",19.3,16.1,-1,62,20,27,27,17.8,0,-1,45.5,9,13,22,6,11,17,21.1,28.6,.,60.9,32,36,44,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,17.8,5.9,-1,63,8,19,12,.,.,.,.,.,.,.,0,0,11,-1,-1,-1,19.9,25,.,76.9,27,38,31
"194905",22.1,28.6,-1,36.8,28,33,29,.,.,.,.,.,.,-1,11,22,20,20.2,0,-1,55.6,22,33,27,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,20,33,33,30,.,.,.,.,.,.,.,0,14,0,.,.,-1,22.1,28.6,-1,38.9,29,35,32
"195901",19.1,3.8,881,52.5,10,27,22,-1,-1,-1,-2,-1,-1,-1,7,25,22,19.6,5.7,866,62.5,11,27,29,19.1,2.5,884,47.6,8,26,19,.,.,.,.,.,.,.,-1,-1,-1,18.6,0,915,40,9,27,13,.,.,.,.,.,.,.,2,9,12,0,14,0,20,9.1,905,68.8,20,38,40
"195902",-1,0,830,100,25,25,42,.,.,.,.,.,.,.,22,22,44,.,-1,-1,-2,-1,-1,-1,-1,0,801,100,18,18,36,.,.,.,.,.,.,.,-1,-1,-1,-1,0,869,85.7,38,38,50,.,.,.,.,.,.,.,0,0,17,-1,-1,-1,.,-1,-1,-1,-1,-1,-1
"196901",17.4,33.3,-1,75,33,75,33,-1,-1,.,-2,.,.,.,25,75,25,-1,-1,.,-2,-1,-1,-1,14.4,16.7,.,85.7,14,71,14,.,.,.,.,.,.,.,.,.,.,20.2,60,-1,55.6,50,88,50,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,60,80,60
"196902",17.6,0,.,100,18,65,24,-1,-1,.,-1,-1,-1,-1,17,33,17,17.3,0,.,-2,29,71,29,18.2,0,.,-2,43,57,43,.,.,.,.,.,.,.,.,.,.,17.9,0,.,90,10,60,20,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18.4,0,.,88.9,0,67,11
"196903",20.7,26.3,983,73.1,34,52,39,-1,-1,.,33.3,14,43,13,7,31,7,22.1,37.5,1039,82.8,52,67,60,17.8,7.7,923,72.2,25,43,30,.,.,.,.,.,.,.,-1,-1,-1,17.7,7.1,886,60.9,13,35,13,.,.,-1,.,.,.,.,0,15,8,-1,-1,-1,21.6,39.1,1018,82.1,46,61,54
"197902",20.1,22.2,.,81.8,25,58,25,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,0,.,71.4,13,63,13,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20.5,22.2,.,81.8,25,58,25
"198901",19.6,11.5,859,92.9,32,76,36,-1,0,710,-2,13,75,13,33,62,33,20.2,18.2,909,84.6,33,69,33,.,.,.,.,.,.,.,-1,.,-1,.,.,.,.,.,.,.,19.2,6.7,827,100,31,81,38,.,.,.,.,.,.,.,0,82,10,-1,-1,-1,19.9,17.6,946,81,40,76,45
"198902",-1,-1,-1,50,0,0,14,-1,-1,-1,50,0,0,14,0,0,14,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,0,.,.,.,.,.,.,.,0,0,14,.,.,-1,.,.,.,.,.,.,.
"198903",20.7,28.9,980,64.4,24,53,31,-1,-1,.,-1,-1,-1,-1,25,50,31,20.2,25,979,68.3,23,51,31,-1,-1,-1,40,22,33,33,.,.,.,.,.,.,.,.,.,.,-1,40,981,55.6,26,58,32,.,.,.,.,.,.,.,0,20,20,-1,-1,-1,20.9,29,975,66,26,57,32
"198905",17.1,9.7,833,73.8,13,43,26,15.1,0,756,87,5,29,19,13,40,32,17.7,16.7,846,66.7,18,41,33,19.4,40,860,45.5,18,36,45,.,.,.,.,.,.,.,.,.,.,16.7,5.3,826,79.2,9,43,21,.,.,.,.,.,.,.,7,37,19,.,.,-1,-1,16.7,-1,75,25,88,20
"198906",-1,37.5,1076,47.1,31,47,31,.,.,.,.,.,.,.,33,56,33,-1,-1,-1,50,29,43,29,-1,40,-1,55.6,13,38,13,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,44.4,33,50,33,.,.,.,.,.,.,.,-1,-1,-1,.,-1,.,-1,-1,-1,37.5,50,56,50
"199901",21.9,38.3,1045,73.3,45,67,51,17.9,8.8,857,77.3,21,30,43,30,39,35,22,34.7,1029,77.8,48,63,55,19.8,34.2,1015,51.4,41,59,46,-1,-1,900,60,40,80,40,-1,-1,-1,21.9,41.8,1062,69.4,43,70,47,23.8,58.8,1113,94.4,75,81,75,17,32,28,7,21,15,22.6,40.4,1058,73.4,47,70,51
"199902",20.2,19.5,921,60.7,37,50,65,-1,0,768,42.9,18,36,64,25,38,61,20.3,14.7,878,61.8,31,36,78,-1,0,820,34.8,32,35,74,.,.,.,.,.,.,.,.,.,.,20.4,22.9,953,60,40,59,57,.,-1,-1,-1,-1,-1,-1,12,21,57,-1,-1,-1,22,24.2,948,68,40,56,63
"200901",21.5,31.7,1228,74.5,38,54,58,.,.,.,-1,.,.,.,18,36,55,21.5,31.8,-1,71,36,43,68,18,0,.,55.6,6,29,29,-1,-1,.,-1,-1,-1,-1,.,.,.,21.6,31.6,-1,79.2,42,67,46,.,.,.,.,.,.,.,5,20,35,-1,-1,-1,22.7,41.4,1228,82.9,53,65,71
"200902",19.5,16.7,-1,93.8,44,57,51,.,.,.,.,.,.,.,20,50,27,19.8,7.7,.,86.7,53,67,63,17,0,.,100,9,42,25,.,.,.,.,.,.,.,.,.,.,19.4,23.5,-1,100,37,50,42,.,.,.,.,.,.,.,0,20,10,-1,-1,-1,20.9,25,-1,90.9,61,65,65
"200904",20.8,25,.,88.9,57,69,71,-1,.,.,.,.,.,.,60,73,73,21.9,38.5,.,86.7,73,73,87,18.8,13.3,.,88.2,56,69,75,.,.,.,.,.,.,.,.,.,.,20.2,15.8,.,90.5,45,65,60,.,.,.,.,.,.,.,30,40,50,.,.,.,22,35.3,.,89.5,58,68,68
"200906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"201902",21.2,33,1112,59.9,42,61,51,17.7,6.7,-1,51.7,8,25,20,21,34,24,21.4,32.6,1046,62.2,46,58,62,17.8,0,-1,30.4,19,62,24,.,.,.,.,.,.,.,-1,-1,-1,20.9,33.3,1168,58,38,63,41,.,.,.,-1,-1,-1,-1,13,20,26,-1,-1,-1,22.3,41.3,1109,68.8,54,70,64
"201903",18,0,.,83.3,50,50,83,-1,-1,.,-1,-1,-1,-1,50,50,83,18,0,.,100,40,40,80,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.
"201904",-1,-1,-1,36.4,20,30,20,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,42.9,29,43,29,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,30,22,22,22
"201907",18.4,9.5,-1,87.5,24,35,40,-1,-1,.,80,20,20,20,33,50,33,17.5,0,.,83.3,17,17,42,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.2,18.2,-1,91.7,31,50,38,.,.,.,.,.,.,.,0,0,25,-1,-1,-1,19,11.8,-1,89.5,25,38,45
"201908",18.4,25,1035,60,26,43,37,-1,0,-1,100,-1,-1,-1,33,43,50,-1,-1,-1,57.1,57,57,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.8,12.5,-1,61.5,8,36,8,.,.,.,.,.,.,.,0,30,0,.,-1,.,-1,42.9,1082,46.7,33,53,40
"201910",19.2,14.3,975,65.3,29,37,47,18.1,0,-1,83.3,20,32,52,20,29,43,19.6,17.9,972,73.7,28,33,59,18.4,0,.,50,13,19,38,.,.,.,-1,.,.,.,.,.,.,18.7,9.5,978,56.8,31,42,35,.,.,.,.,.,.,.,6,6,26,-1,-1,-1,20.7,33.3,-1,61.8,44,50,49
"201913",19.9,16.7,-1,63.2,32,40,63,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,19.7,12.5,-1,66.7,25,33,67,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,57.1,43,50,57,.,.,.,.,.,.,.,11,33,33,.,-1,.,22.1,22.2,-1,64.3,43,40,79
"201914",19.4,12.1,-1,76.7,22,38,32,16.7,0,.,87.5,0,13,29,27,33,36,19.3,6.7,-1,71.4,20,20,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.1,16.7,-1,81.8,24,55,38,.,.,.,.,.,.,.,0,17,5,.,-1,.,20,15.4,-1,74.3,26,44,32
"202903",17.7,10.3,958,83,20,55,31,-1,-1,-1,-2,-1,-1,-1,17,57,26,18.1,10.5,992,95,36,64,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.9,5.3,940,70.4,7,48,14,.,.,.,-1,-1,-1,-1,29,43,43,-1,-1,0,17.9,8.8,969,79.1,19,55,29
